Location,Agegroup,Bin_cml,Cml,Bin,Peak Magnitude,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52
US National,Overall,[0.0-0.2),0.0,[0.0-0.1),0.0,0.052666,0.037557,0.024606,0.016404,0.010576,0.007555,0.005396,0.004533,0.002806,0.001295,0.000432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001295,0.021584,0.251889,0.923376,0.996762,0.998489,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
US National,Overall,[0.2-0.4),0.0,[0.1-0.2),0.0,0.115044,0.099935,0.080294,0.058925,0.042521,0.029139,0.020721,0.01403,0.011008,0.009497,0.007986,0.005612,0.001295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001079,0.012951,0.03583,0.472048,0.707317,0.073387,0.001943,0.001511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.4-0.6),0.0,[0.2-0.3),0.0,0.111591,0.105331,0.110727,0.110296,0.107921,0.100151,0.091733,0.080509,0.058709,0.034535,0.014461,0.006044,0.007555,0.004317,0.000863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000216,0.014246,0.030434,0.283618,0.435787,0.035398,0.000648,0.001295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.6-0.8),0.0,[0.3-0.4),0.0,0.117203,0.109216,0.099935,0.110943,0.120009,0.127131,0.115476,0.09605,0.070365,0.070365,0.037773,0.017483,0.003453,0.003669,0.002806,0.000432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006259,0.016404,0.072739,0.388733,0.053097,0.002374,0.001511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.8-1.0),0.0,[0.4-0.5),0.0,0.105547,0.105763,0.107921,0.099288,0.089359,0.082884,0.090222,0.097561,0.106842,0.06281,0.062594,0.031081,0.011008,0.003022,0.002374,0.001295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001079,0.012303,0.031513,0.273689,0.230304,0.012303,0.000648,0.000432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.0-1.2),0.0,[0.5-0.6),0.0,0.091517,0.105331,0.111375,0.112022,0.113749,0.107274,0.09605,0.089143,0.080509,0.086769,0.058278,0.055687,0.022448,0.002806,0.001943,0.001727,0.000432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004101,0.00777,0.056119,0.197712,0.037557,0.001079,0.000648,0.000648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.2-1.4),0.0,[0.6-0.7),0.0,0.071228,0.073602,0.08569,0.096698,0.1049,0.110727,0.113533,0.098424,0.079646,0.084179,0.078998,0.03583,0.038204,0.010792,0.002374,0.001943,0.000648,0.0,0.0,0.0,0.0,0.001727,0.002158,0.0,0.001295,0.006907,0.020505,0.073602,0.261602,0.013814,0.001079,0.000863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.4-1.6),0.0,[0.7-0.8),0.0,0.07425,0.070796,0.067127,0.066695,0.069933,0.079214,0.091949,0.114828,0.12929,0.078135,0.082452,0.074034,0.039715,0.017483,0.001511,0.000648,0.000863,0.0,0.0,0.0,0.001079,0.003453,0.003022,0.00518,0.003885,0.008418,0.01662,0.149147,0.079646,0.003669,0.000432,0.000216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.6-1.8),0.0,[0.8-0.9),0.0,0.055256,0.06907,0.081157,0.085258,0.086985,0.092597,0.088927,0.093244,0.097777,0.129937,0.069501,0.072523,0.034535,0.02439,0.004101,0.001295,0.000863,0.000432,0.0,0.001727,0.003885,0.003022,0.003453,0.000216,0.00259,0.003885,0.035614,0.164041,0.038852,0.000216,0.000648,0.000648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.8-2.0),0.0,[0.9-1.0),0.0,0.041658,0.045543,0.045543,0.053529,0.063242,0.069933,0.080509,0.084179,0.096482,0.123246,0.14591,0.088496,0.065185,0.039931,0.011871,0.004101,0.004101,0.00259,0.002374,0.002806,0.001727,0.008202,0.009065,0.004749,0.00518,0.010576,0.025038,0.116339,0.016188,0.001079,0.000863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
