"","scenario","team","agegroup","reduction"
"119","HP05_","COL2","50-64 years",6.31755791751399
"120","HP05_","COL2","65+ years",8.56330700070264
"121","HP06_","COL","0-4 years",4.99533520507532
"122","HP06_","COL","5-17 years",12.212690234394
"123","HP06_","COL","18-49 years",3.29101276163528
"124","HP06_","COL","50-64 years",3.10275642326753
"125","HP06_","COL","65+ years",4.98333799328811
"126","HP06_","NEU","0-4 years",24.2639970824146
"127","HP06_","NEU","5-17 years",33.9630998257546
"128","HP06_","NEU","18-49 years",17.8458366044445
"129","HP06_","NEU","50-64 years",15.5322728927334
"130","HP06_","NEU","65+ years",17.6664624628382
"131","HP06_","UTA","0-4 years",16.3728656076922
"132","HP06_","UTA","5-17 years",17.8519667536408
"133","HP06_","UTA","18-49 years",18.3090279035842
"134","HP06_","UTA","50-64 years",17.75883049115
"135","HP06_","UTA","65+ years",15.3507940311063
"136","HP06_","UVA","0-4 years",22.6975426348223
"137","HP06_","UVA","5-17 years",21.8709144979326
"138","HP06_","UVA","18-49 years",11.1561049524626
"139","HP06_","UVA","50-64 years",13.258642792285
"140","HP06_","UVA","65+ years",16.3684538949251
"141","HP06_","IMP","0-4 years",31.7608112370004
"142","HP06_","IMP","5-17 years",45.5110790735549
"143","HP06_","IMP","18-49 years",24.1655850660133
"144","HP06_","IMP","50-64 years",23.7094168806807
"145","HP06_","IMP","65+ years",25.7096713175152
"146","HP06_","COL2","0-4 years",36.1618735923135
"147","HP06_","COL2","5-17 years",21.4301001876058
"148","HP06_","COL2","18-49 years",9.84734295564714
"149","HP06_","COL2","50-64 years",16.0204339390227
"150","HP06_","COL2","65+ years",20.644683412555
"151","HP07_","COL","0-4 years",9.97782494976256
"152","HP07_","COL","5-17 years",19.7744041676467
"153","HP07_","COL","18-49 years",5.75390682181105
"154","HP07_","COL","50-64 years",5.79244552671299
"155","HP07_","COL","65+ years",10.0561333791809
"156","HP07_","NEU","0-4 years",33.7949527509134
"157","HP07_","NEU","5-17 years",44.0902327366056
"158","HP07_","NEU","18-49 years",27.014266104028
"159","HP07_","NEU","50-64 years",24.2768586307827
"160","HP07_","NEU","65+ years",26.5589145465768
"161","HP07_","UTA","0-4 years",23.576062183337
"162","HP07_","UTA","5-17 years",23.6659796548355
"163","HP07_","UTA","18-49 years",24.490028048816
"164","HP07_","UTA","50-64 years",24.2855876934256
"165","HP07_","UTA","65+ years",25.2721052596718
"166","HP07_","UVA","0-4 years",6.31642878514036
"167","HP07_","UVA","5-17 years",5.19941644705374
"168","HP07_","UVA","18-49 years",2.23181834559927
"169","HP07_","UVA","50-64 years",2.90766146058781
"170","HP07_","UVA","65+ years",3.89666767047774
"171","HP07_","IMP","0-4 years",18.0552205608872
"172","HP07_","IMP","5-17 years",24.2428187737594
"173","HP07_","IMP","18-49 years",13.5037352354006
"174","HP07_","IMP","50-64 years",13.5819537773487
"175","HP07_","IMP","65+ years",14.7740786388097
"176","HP07_","COL2","0-4 years",37.4140006027758
"177","HP07_","COL2","5-17 years",22.4595689661015
"178","HP07_","COL2","18-49 years",9.7927505624976
"179","HP07_","COL2","50-64 years",16.1474272495023
"180","HP07_","COL2","65+ years",20.9924337460958
"181","HP08_","COL","0-4 years",8.18863707945692
"182","HP08_","COL","5-17 years",7.23804087105723
"183","HP08_","COL","18-49 years",6.79763533099434
"184","HP08_","COL","50-64 years",8.12635010999237
"185","HP08_","COL","65+ years",9.05991139241264
"186","HP08_","NEU","0-4 years",7.12565099107978
"187","HP08_","NEU","5-17 years",2.56840094533271
"188","HP08_","NEU","18-49 years",6.97899969574769
"189","HP08_","NEU","50-64 years",8.38629047648844
"190","HP08_","NEU","65+ years",10.3498886803045
"191","HP08_","UTA","0-4 years",44.8961504362738
"192","HP08_","UTA","5-17 years",35.3431917595959
"193","HP08_","UTA","18-49 years",29.4665869579835
"194","HP08_","UTA","50-64 years",30.2341061336697
"195","HP08_","UTA","65+ years",39.624723966451
"196","HP08_","UVA","0-4 years",11.0999999999999
"197","HP08_","UVA","5-17 years",11.1000000000001
"198","HP08_","UVA","18-49 years",14.8000000000001
"199","HP08_","UVA","50-64 years",14.8
"200","HP08_","UVA","65+ years",14.7999999999999
"201","HP08_","IMP","0-4 years",2.73664094290766
"202","HP08_","IMP","5-17 years",1.51792254636053
"203","HP08_","IMP","18-49 years",2.95825909051611
"204","HP08_","IMP","50-64 years",3.43775677292267
"205","HP08_","IMP","65+ years",3.52546691530341
"206","HP08_","COL2","0-4 years",2.46456466893886
"207","HP08_","COL2","5-17 years",1.54452459103268
"208","HP08_","COL2","18-49 years",2.34975332163758
"209","HP08_","COL2","50-64 years",3.25739591840029
"210","HP08_","COL2","65+ years",3.57058975511791
"211","HP09_","COL","0-4 years",37.269357367624
"212","HP09_","COL","5-17 years",39.5386289007903
"213","HP09_","COL","18-49 years",39.075347972201
"214","HP09_","COL","50-64 years",41.3892721319707
"215","HP09_","COL","65+ years",32.4938217533224
"216","HP09_","NEU","0-4 years",73.1265316076852
"217","HP09_","NEU","5-17 years",75.6120072357915
"218","HP09_","NEU","18-49 years",70.1886511456808
"219","HP09_","NEU","50-64 years",68.1880283061949
"220","HP09_","NEU","65+ years",69.1865500228248
"221","HP09_","UTA","0-4 years",79.9568774690878
"222","HP09_","UTA","5-17 years",76.9908388075099
"223","HP09_","UTA","18-49 years",83.4490299785239
"224","HP09_","UTA","50-64 years",82.9547732002011
"225","HP09_","UTA","65+ years",89.4228082152814
"226","HP09_","UVA","0-4 years",66.5230461812025
"227","HP09_","UVA","5-17 years",62.9781345592879
"228","HP09_","UVA","18-49 years",57.9030607325809
"229","HP09_","UVA","50-64 years",60.4614728840136
"230","HP09_","UVA","65+ years",62.947599283263
"231","HP09_","IMP","0-4 years",79.8197849257546
"232","HP09_","IMP","5-17 years",83.653032851012
"233","HP09_","IMP","18-49 years",66.757516280706
"234","HP09_","IMP","50-64 years",68.3178274169956
"235","HP09_","IMP","65+ years",68.8778006337537
"236","HP09_","COL2","0-4 years",50.7508087676954
"237","HP09_","COL2","5-17 years",35.1889267205089
"238","HP09_","COL2","18-49 years",23.3043725450664
"239","HP09_","COL2","50-64 years",32.6574611446668
"240","HP09_","COL2","65+ years",37.1536917009337
"241","HP10_","COL","0-4 years",47.9704505208217
"242","HP10_","COL","5-17 years",52.919801565891
"243","HP10_","COL","18-49 years",46.1734949616198
"244","HP10_","COL","50-64 years",48.6852681268611
"245","HP10_","COL","65+ years",41.7938984132734
"246","HP10_","NEU","0-4 years",95.2844129412997
"247","HP10_","NEU","5-17 years",95.7721890538889
"248","HP10_","NEU","18-49 years",94.6358336760379
"249","HP10_","NEU","50-64 years",94.0884068059587
"250","HP10_","NEU","65+ years",94.3315112515208
"251","HP10_","UTA","0-4 years",93.2659053611682
"252","HP10_","UTA","5-17 years",91.8397795736155
"253","HP10_","UTA","18-49 years",96.7848438406806
"254","HP10_","UTA","50-64 years",96.6364815234461
"255","HP10_","UTA","65+ years",98.2882123905012
"256","HP10_","UVA","0-4 years",79.3908634156912
"257","HP10_","UVA","5-17 years",71.1479245229285
"258","HP10_","UVA","18-49 years",76.7543046542934
"259","HP10_","UVA","50-64 years",78.4900126019571
"260","HP10_","UVA","65+ years",81.0413730739742
"261","HP10_","IMP","0-4 years",96.1894916071998
"262","HP10_","IMP","5-17 years",96.9890466236822
"263","HP10_","IMP","18-49 years",92.1024347362395
"264","HP10_","IMP","50-64 years",93.1055114489917
"265","HP10_","IMP","65+ years",93.3252754537108
"266","HP10_","COL2","0-4 years",68.2967955027287
"267","HP10_","COL2","5-17 years",54.0683624391965
"268","HP10_","COL2","18-49 years",41.4963858430275
"269","HP10_","COL2","50-64 years",52.9576582205202
"270","HP10_","COL2","65+ years",57.1549492049554
"271","HP11_","COL","0-4 years",12.6429843521482
"272","HP11_","COL","5-17 years",17.6768966408938
"273","HP11_","COL","18-49 years",10.0132105926395
"274","HP11_","COL","50-64 years",11.080736920118
"275","HP11_","COL","65+ years",13.4166217678777
"276","HP11_","NEU","0-4 years",41.7255490943758
"277","HP11_","NEU","5-17 years",48.7256846244031
"278","HP11_","NEU","18-49 years",35.0891717164119
"279","HP11_","NEU","50-64 years",33.3389849034376
"280","HP11_","NEU","65+ years",36.9506724478641
"281","HP11_","UTA","0-4 years",60.3798444084117
"282","HP11_","UTA","5-17 years",53.7090206413099
"283","HP11_","UTA","18-49 years",50.0367757699815
"284","HP11_","UTA","50-64 years",50.3508286966345
"285","HP11_","UTA","65+ years",58.0661986178481
"286","HP11_","UVA","0-4 years",55.3590563385995
"287","HP11_","UVA","5-17 years",57.1391935297313
"288","HP11_","UVA","18-49 years",45.5518836576775
"289","HP11_","UVA","50-64 years",48.4715236193939
"290","HP11_","UVA","65+ years",51.8356327144794
"291","HP11_","IMP","0-4 years",54.0083110879378
"292","HP11_","IMP","5-17 years",67.0211505724849
"293","HP11_","IMP","18-49 years",42.9138182075837
"294","HP11_","IMP","50-64 years",42.9154338241836
"295","HP11_","IMP","65+ years",44.6496022658864
"296","HP11_","COL2","0-4 years",39.8519338062009
"297","HP11_","COL2","5-17 years",24.6900451978493
"298","HP11_","COL2","18-49 years",13.9424418167807
"299","HP11_","COL2","50-64 years",21.1229154390147
"300","HP11_","COL2","65+ years",25.9035836597445
"301","HP12_","COL","0-4 years",18.3648449396411
"302","HP12_","COL","5-17 years",26.6364859859762
"303","HP12_","COL","18-49 years",13.1955124398653
"304","HP12_","COL","50-64 years",14.4873876534257
"305","HP12_","COL","65+ years",19.1743572775234
"306","HP12_","NEU","0-4 years",69.2004306881213
"307","HP12_","NEU","5-17 years",73.9573188550847
"308","HP12_","NEU","18-49 years",64.8113902665556
"309","HP12_","NEU","50-64 years",62.8532440508559
"310","HP12_","NEU","65+ years",65.0909519198566
"311","HP12_","UTA","0-4 years",63.570192198177
"312","HP12_","UTA","5-17 years",56.8716499917742
"313","HP12_","UTA","18-49 years",53.6146550177416
"314","HP12_","UTA","50-64 years",54.0809163387834
"315","HP12_","UTA","65+ years",61.8896422336421
"316","HP12_","UVA","0-4 years",69.0852755167861
"317","HP12_","UVA","5-17 years",63.7824177450589
"318","HP12_","UVA","18-49 years",60.6809311780687
"319","HP12_","UVA","50-64 years",63.2354620264789
"320","HP12_","UVA","65+ years",66.2246879232255
"321","HP12_","IMP","0-4 years",80.6278360037306
"322","HP12_","IMP","5-17 years",86.1771167292584
"323","HP12_","IMP","18-49 years",69.1928028364792
"324","HP12_","IMP","50-64 years",70.2776511732385
"325","HP12_","IMP","65+ years",70.9365910263992
"326","HP12_","COL2","0-4 years",43.4483889292663
"327","HP12_","COL2","5-17 years",27.599234901066
"328","HP12_","COL2","18-49 years",15.3020617335434
"329","HP12_","COL2","50-64 years",23.0914780158096
"330","HP12_","COL2","65+ years",28.1635657943802
