"","scenario","team","agegroup","reduction"
"109","RL04_","UTA","Overall",26.0118849078533
"110","RL04_","UTA","0-4 years",23.8766109511906
"111","RL04_","UTA","5-17 years",21.1567505982623
"112","RL04_","UTA","18-49 years",28.2601054487699
"113","RL04_","UTA","50-64 years",27.6962036494889
"114","RL04_","UTA","65+ years",36.221618441365
"115","RL04_","UVA","Overall",3.81474284636822
"116","RL04_","UVA","0-4 years",4.88443470016005
"117","RL04_","UVA","5-17 years",3.90806402907179
"118","RL04_","UVA","18-49 years",3.57061410518629
"119","RL04_","UVA","50-64 years",3.77100635065443
"120","RL04_","UVA","65+ years",4.12300481388517
"121","RL04_","IMP","Overall",5.93234534521931
"122","RL04_","IMP","0-4 years",7.17648643337898
"123","RL04_","IMP","5-17 years",4.06704592617906
"124","RL04_","IMP","18-49 years",6.39111220686535
"125","RL04_","IMP","50-64 years",7.16678729951546
"126","RL04_","IMP","65+ years",7.19332793867748
"127","RL04_","COL2","Overall",9.14884312315333
"128","RL04_","COL2","0-4 years",10.0143021897121
"129","RL04_","COL2","5-17 years",7.75213182226577
"130","RL04_","COL2","18-49 years",9.23044308228298
"131","RL04_","COL2","50-64 years",11.1938420186584
"132","RL04_","COL2","65+ years",11.2719649026451
"133","RL04_","NEU2","Overall",9.87459538733218
"134","RL04_","NEU2","0-4 years",10.3030027467473
"135","RL04_","NEU2","5-17 years",8.34395887331291
"136","RL04_","NEU2","18-49 years",9.35500022851535
"137","RL04_","NEU2","50-64 years",12.1293131188953
"138","RL04_","NEU2","65+ years",11.7718335219799
"139","RL04_","NEU3","Overall",9.6205817934212
"140","RL04_","NEU3","0-4 years",10.9561432526185
"141","RL04_","NEU3","5-17 years",8.39091027936209
"142","RL04_","NEU3","18-49 years",9.62104120085493
"143","RL04_","NEU3","50-64 years",10.015772336771
"144","RL04_","NEU3","65+ years",11.9653779111351
"145","RL05_","COL","Overall",2.74814366824783
"146","RL05_","COL","0-4 years",3.30515139152594
"147","RL05_","COL","5-17 years",8.52483007817318
"148","RL05_","COL","18-49 years",1.94683240525308
"149","RL05_","COL","50-64 years",1.85266505941072
"150","RL05_","COL","65+ years",3.34576050561332
"151","RL05_","NEU","Overall",28.2917553765458
"152","RL05_","NEU","0-4 years",31.6077490827375
"153","RL05_","NEU","5-17 years",42.6857588869879
"154","RL05_","NEU","18-49 years",24.3718931928931
"155","RL05_","NEU","50-64 years",21.4351290732202
"156","RL05_","NEU","65+ years",23.6384720056731
"157","RL05_","UTA","Overall",37.1224309056673
"158","RL05_","UTA","0-4 years",31.6621826132332
"159","RL05_","UTA","5-17 years",31.999623686931
"160","RL05_","UTA","18-49 years",40.2547498162409
"161","RL05_","UTA","50-64 years",39.1074721863325
"162","RL05_","UTA","65+ years",32.7771490485183
"163","RL05_","UVA","Overall",14.6428036807156
"164","RL05_","UVA","0-4 years",21.663542800768
"165","RL05_","UVA","5-17 years",21.1223952776022
"166","RL05_","UVA","18-49 years",9.51534959244762
"167","RL05_","UVA","50-64 years",11.7273819628637
"168","RL05_","UVA","65+ years",15.0065511848558
"169","RL05_","IMP","Overall",32.6401321367944
"170","RL05_","IMP","0-4 years",32.4481744618157
"171","RL05_","IMP","5-17 years",52.3053203000173
"172","RL05_","IMP","18-49 years",24.6932038774137
"173","RL05_","IMP","50-64 years",23.5879642661706
"174","RL05_","IMP","65+ years",26.3572882986417
"175","RL05_","COL2","Overall",7.14571118606314
"176","RL05_","COL2","0-4 years",17.588960624092
"177","RL05_","COL2","5-17 years",11.5736176052825
"178","RL05_","COL2","18-49 years",2.89975476300697
"179","RL05_","COL2","50-64 years",5.29346361422457
"180","RL05_","COL2","65+ years",7.86189949015187
"181","RL05_","NEU2","Overall",28.2917553765458
"182","RL05_","NEU2","0-4 years",31.6077490827375
"183","RL05_","NEU2","5-17 years",42.6857588869879
"184","RL05_","NEU2","18-49 years",24.3718931928931
"185","RL05_","NEU2","50-64 years",21.4351290732202
"186","RL05_","NEU2","65+ years",23.6384720056731
"187","RL05_","NEU3","Overall",31.7290683522041
"188","RL05_","NEU3","0-4 years",34.9850359895877
"189","RL05_","NEU3","5-17 years",44.3631523391456
"190","RL05_","NEU3","18-49 years",27.7898184712738
"191","RL05_","NEU3","50-64 years",25.2058235673937
"192","RL05_","NEU3","65+ years",27.896040396785
"193","RL06_","COL","Overall",4.48266782655422
"194","RL06_","COL","0-4 years",9.6408675093804
"195","RL06_","COL","5-17 years",17.9522377020008
"196","RL06_","COL","18-49 years",2.44649731043865
"197","RL06_","COL","50-64 years",1.68552479793499
"198","RL06_","COL","65+ years",8.89847829549803
"199","RL06_","NEU","Overall",-0.0280607568952123
"200","RL06_","NEU","0-4 years",-0.0281773444176428
"201","RL06_","NEU","5-17 years",-0.0303465870177708
"202","RL06_","NEU","18-49 years",-0.0274790811586957
"203","RL06_","NEU","50-64 years",-0.0266008181606331
"204","RL06_","NEU","65+ years",-0.0285121573501485
"205","RL06_","UTA","Overall",36.5227536983861
"206","RL06_","UTA","0-4 years",31.2787216222035
"207","RL06_","UTA","5-17 years",32.4155800106796
"208","RL06_","UTA","18-49 years",39.2647540870065
"209","RL06_","UTA","50-64 years",38.0664495432549
"210","RL06_","UTA","65+ years",29.9800482042323
"211","RL06_","UVA","Overall",7.66697153060137
"212","RL06_","UVA","0-4 years",12.9573996318208
"213","RL06_","UVA","5-17 years",11.4271732774876
"214","RL06_","UVA","18-49 years",4.47558773809054
"215","RL06_","UVA","50-64 years",5.99360331841834
"216","RL06_","UVA","65+ years",8.19053853152042
"217","RL06_","IMP","Overall",38.6269327737354
"218","RL06_","IMP","0-4 years",39.0223734646674
"219","RL06_","IMP","5-17 years",51.9898570773774
"220","RL06_","IMP","18-49 years",32.99039387992
"221","RL06_","IMP","50-64 years",32.9129564214509
"222","RL06_","IMP","65+ years",35.3804076391933
"223","RL06_","COL2","Overall",-5.50571611638691
"224","RL06_","COL2","0-4 years",2.24386050512477
"225","RL06_","COL2","5-17 years",0.4834047809006
"226","RL06_","COL2","18-49 years",-9.29534802711368
"227","RL06_","COL2","50-64 years",-10.2795572900862
"228","RL06_","COL2","65+ years",-8.5004553487057
"229","RL06_","NEU2","Overall",-0.0280607568952123
"230","RL06_","NEU2","0-4 years",-0.0281773444176428
"231","RL06_","NEU2","5-17 years",-0.0303465870177708
"232","RL06_","NEU2","18-49 years",-0.0274790811586957
"233","RL06_","NEU2","50-64 years",-0.0266008181606331
"234","RL06_","NEU2","65+ years",-0.0285121573501485
"235","RL06_","NEU3","Overall",0.143264780652426
"236","RL06_","NEU3","0-4 years",0.140474149595424
"237","RL06_","NEU3","5-17 years",0.152822089667697
"238","RL06_","NEU3","18-49 years",0.142839154801666
"239","RL06_","NEU3","50-64 years",0.136200249966955
"240","RL06_","NEU3","65+ years",0.133135123454367
"241","RL07_","COL","Overall",35.3490602183189
"242","RL07_","COL","0-4 years",24.6135842448562
"243","RL07_","COL","5-17 years",28.1969034636074
"244","RL07_","COL","18-49 years",35.635919190702
"245","RL07_","COL","50-64 years",41.6412856017025
"246","RL07_","COL","65+ years",30.4799992394839
"247","RL07_","NEU","Overall",34.0595518614426
"248","RL07_","NEU","0-4 years",37.489354576996
"249","RL07_","NEU","5-17 years",45.2770106855706
"250","RL07_","NEU","18-49 years",30.9893983846827
"251","RL07_","NEU","50-64 years",28.3186567983829
"252","RL07_","NEU","65+ years",30.9183224994082
"253","RL07_","UTA","Overall",61.2235461505698
"254","RL07_","UTA","0-4 years",56.7488983742982
"255","RL07_","UTA","5-17 years",54.2960622839169
"256","RL07_","UTA","18-49 years",64.7632889564521
"257","RL07_","UTA","50-64 years",63.8396648348118
"258","RL07_","UTA","65+ years",66.1297994309828
"259","RL07_","UVA","Overall",33.9716200811541
"260","RL07_","UVA","0-4 years",42.6596342314572
"261","RL07_","UVA","5-17 years",41.7658794216822
"262","RL07_","UVA","18-49 years",27.6977025033934
"263","RL07_","UVA","50-64 years",30.5648689734186
"264","RL07_","UVA","65+ years",34.6428514321675
"265","RL07_","IMP","Overall",58.3527267208875
"266","RL07_","IMP","0-4 years",59.2262233126443
"267","RL07_","IMP","5-17 years",69.1643722375161
"268","RL07_","IMP","18-49 years",53.6300468902358
"269","RL07_","IMP","50-64 years",53.9832813432433
"270","RL07_","IMP","65+ years",56.1939717434441
"271","RL07_","COL2","Overall",29.1342642032511
"272","RL07_","COL2","0-4 years",42.2305197223833
"273","RL07_","COL2","5-17 years",31.8217099330388
"274","RL07_","COL2","18-49 years",24.5168479544603
"275","RL07_","COL2","50-64 years",30.4126120203315
"276","RL07_","COL2","65+ years",33.1907952214512
"277","RL07_","NEU2","Overall",34.0595518614426
"278","RL07_","NEU2","0-4 years",37.489354576996
"279","RL07_","NEU2","5-17 years",45.2770106855706
"280","RL07_","NEU2","18-49 years",30.9893983846827
"281","RL07_","NEU2","50-64 years",28.3186567983829
"282","RL07_","NEU2","65+ years",30.9183224994082
"283","RL07_","NEU3","Overall",38.8341916776516
"284","RL07_","NEU3","0-4 years",42.0325245261803
"285","RL07_","NEU3","5-17 years",47.8447750744674
"286","RL07_","NEU3","18-49 years",36.0163136568431
"287","RL07_","NEU3","50-64 years",33.7345165445545
"288","RL07_","NEU3","65+ years",36.6380729060458
"289","RL08_","COL","Overall",47.4171540016634
"290","RL08_","COL","0-4 years",39.3516027924823
"291","RL08_","COL","5-17 years",46.1620879373507
"292","RL08_","COL","18-49 years",46.5971581299323
"293","RL08_","COL","50-64 years",52.9475030742815
"294","RL08_","COL","65+ years",45.6719796905117
"295","RL08_","NEU","Overall",40.3740726312189
"296","RL08_","NEU","0-4 years",40.8872048859547
"297","RL08_","NEU","5-17 years",48.8322392694999
"298","RL08_","NEU","18-49 years",35.38742070099
"299","RL08_","NEU","50-64 years",43.3979582595492
"300","RL08_","NEU","65+ years",37.3036867297606
"301","RL08_","UTA","Overall",64.0498987968928
"302","RL08_","UTA","0-4 years",59.2822630084526
"303","RL08_","UTA","5-17 years",57.8364493337798
"304","RL08_","UTA","18-49 years",67.3843679488948
"305","RL08_","UTA","50-64 years",66.3537645568362
"306","RL08_","UTA","65+ years",68.9696499866519
"307","RL08_","UVA","Overall",39.5977639948886
"308","RL08_","UVA","0-4 years",48.9437027861678
"309","RL08_","UVA","5-17 years",44.1417183366666
"310","RL08_","UVA","18-49 years",35.3549197873872
"311","RL08_","UVA","50-64 years",37.2100293798109
"312","RL08_","UVA","65+ years",41.4497574446558
"313","RL08_","IMP","Overall",55.0069858487431
"314","RL08_","IMP","0-4 years",55.8240475335972
"315","RL08_","IMP","5-17 years",65.0938797339969
"316","RL08_","IMP","18-49 years",50.5600651967719
"317","RL08_","IMP","50-64 years",51.0539359941875
"318","RL08_","IMP","65+ years",53.2102862645026
"319","RL08_","COL2","Overall",25.4140721568174
"320","RL08_","COL2","0-4 years",36.9037886000392
"321","RL08_","COL2","5-17 years",28.3276312495409
"322","RL08_","COL2","18-49 years",21.0678598880595
"323","RL08_","COL2","50-64 years",26.3904103634067
"324","RL08_","COL2","65+ years",28.8743155396396
"325","RL08_","NEU2","Overall",40.3740726312189
"326","RL08_","NEU2","0-4 years",40.8872048859547
"327","RL08_","NEU2","5-17 years",48.8322392694999
"328","RL08_","NEU2","18-49 years",35.38742070099
"329","RL08_","NEU2","50-64 years",43.3979582595492
"330","RL08_","NEU2","65+ years",37.3036867297606
"331","RL08_","NEU3","Overall",59.1601358525728
"332","RL08_","NEU3","0-4 years",61.7610799744579
"333","RL08_","NEU3","5-17 years",68.5669957961177
"334","RL08_","NEU3","18-49 years",56.6516818092864
"335","RL08_","NEU3","50-64 years",53.4834827579284
"336","RL08_","NEU3","65+ years",55.407516525582
