Location,Agegroup,Bin_cml,Cml,Bin,Peak Magnitude,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52
US National,Overall,[0.0-0.2),0.006959,[0.0-0.1),0.01183,0.606124,0.592902,0.585595,0.576896,0.572373,0.561239,0.550104,0.532011,0.498956,0.459986,0.417189,0.364649,0.291928,0.229645,0.165623,0.122825,0.088727,0.061587,0.046973,0.03897,0.032011,0.0254,0.019137,0.013918,0.022965,0.071329,0.170146,0.306541,0.473556,0.712596,0.882394,0.948852,0.990257,0.998956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
US National,Overall,[0.2-0.4),0.000696,[0.1-0.2),0.005915,0.126305,0.138483,0.145442,0.156924,0.167711,0.1865,0.22199,0.280097,0.353166,0.404662,0.433194,0.446416,0.428323,0.386917,0.320807,0.23556,0.161795,0.112387,0.09325,0.09151,0.099165,0.10682,0.081768,0.073417,0.099861,0.151705,0.25261,0.369868,0.407446,0.240779,0.105428,0.049408,0.009743,0.001044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.4-0.6),0.001044,[0.2-0.3),0.01357,0.088379,0.100905,0.123869,0.164927,0.243911,0.251914,0.227905,0.187891,0.147878,0.135351,0.149617,0.188935,0.277314,0.35769,0.440849,0.375087,0.320807,0.218859,0.160752,0.139875,0.136743,0.127697,0.103688,0.092206,0.100557,0.174322,0.274182,0.252262,0.099165,0.040362,0.011482,0.00174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.6-0.8),0.001392,[0.3-0.4),0.141614,0.096729,0.113431,0.137091,0.101253,0.016006,0.000348,0.0,0.0,0.0,0.0,0.0,0.0,0.002436,0.025748,0.072025,0.234168,0.275574,0.307237,0.248782,0.213292,0.211552,0.191719,0.118302,0.084899,0.13222,0.187543,0.224078,0.055324,0.017397,0.006263,0.000696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.8-1.0),0.000348,[0.4-0.5),0.177105,0.065762,0.05428,0.008003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000696,0.032359,0.13222,0.178497,0.236952,0.223034,0.208768,0.202853,0.157968,0.114823,0.11691,0.190675,0.056715,0.013222,0.002436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.0-1.2),0.001392,[0.5-0.6),0.156228,0.016701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020877,0.100209,0.115866,0.150313,0.147182,0.163883,0.157272,0.131176,0.15588,0.141614,0.018441,0.002784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.2-1.4),0.000348,[0.6-0.7),0.131176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021225,0.068198,0.06263,0.066806,0.068546,0.117258,0.129436,0.127001,0.048017,0.003827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.4-1.6),0.00174,[0.7-0.8),0.105428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029228,0.058107,0.057063,0.049408,0.087683,0.104384,0.102992,0.0254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.6-1.8),0.00174,[0.8-0.9),0.090466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022269,0.04071,0.047321,0.062978,0.090466,0.074461,0.005915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.8-2.0),0.00174,[0.9-1.0),0.064022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016354,0.049408,0.062978,0.036186,0.003479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
