Location,Agegroup,Bin_cml,Cml,Bin,Peak Magnitude,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52
US National,Overall,[0.0-0.2),0.002742,[0.0-0.1),0.002742,0.36292,0.32865,0.289239,0.253256,0.215901,0.182659,0.147361,0.1244,0.079507,0.045579,0.026045,0.01268,0.006511,0.00377,0.003427,0.002742,0.002742,0.002742,0.002742,0.002742,0.002742,0.353667,0.595271,0.689171,0.772447,0.9061,0.984921,0.999657,0.999657,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
US National,Overall,[0.2-0.4),0.0,[0.1-0.2),0.0,0.159356,0.157642,0.167238,0.167238,0.176491,0.166552,0.152159,0.126799,0.066484,0.037697,0.01782,0.011995,0.005141,0.002399,0.000343,0.000685,0.0,0.0,0.0,0.000343,0.398903,0.356408,0.228239,0.197053,0.201165,0.092872,0.014736,0.0,0.000343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.4-0.6),0.0,[0.2-0.3),0.0,0.089102,0.101097,0.112406,0.131254,0.141193,0.151816,0.183687,0.233036,0.152159,0.057231,0.01782,0.007197,0.006511,0.002056,0.000685,0.000343,0.000343,0.001028,0.009596,0.189856,0.341672,0.222413,0.148047,0.099726,0.022276,0.0,0.0,0.000343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.6-0.8),0.0,[0.3-0.4),0.0,0.068883,0.077793,0.086361,0.093557,0.126799,0.240576,0.345099,0.388622,0.217958,0.09767,0.04695,0.010281,0.004798,0.002742,0.001714,0.006511,0.017478,0.027759,0.082248,0.473612,0.167923,0.031186,0.009253,0.005141,0.001028,0.000343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.8-1.0),0.0,[0.4-0.5),0.0,0.051748,0.0634,0.071282,0.126456,0.258739,0.253598,0.171693,0.127142,0.337903,0.147019,0.061001,0.037697,0.015079,0.009938,0.021933,0.028444,0.04318,0.062714,0.277245,0.179232,0.020562,0.007197,0.003427,0.002742,0.001714,0.000343,0.000343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.0-1.2),0.0,[0.5-0.6),0.0,0.043866,0.054489,0.1244,0.223441,0.080877,0.004798,0.0,0.0,0.141878,0.176148,0.067855,0.036326,0.0305,0.023989,0.02913,0.039411,0.049692,0.08122,0.288211,0.032557,0.013708,0.003084,0.002742,0.001371,0.000343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.2-1.4),0.0,[0.6-0.7),0.0,0.054489,0.09767,0.148389,0.004798,0.0,0.0,0.0,0.0,0.004112,0.257025,0.077108,0.049692,0.029472,0.0305,0.037697,0.041467,0.049692,0.140507,0.088759,0.018506,0.007882,0.004112,0.002399,0.001028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.4-1.6),0.0,[0.7-0.8),0.005141,0.075394,0.117546,0.000685,0.0,0.0,0.0,0.0,0.0,0.0,0.13194,0.091844,0.042495,0.035298,0.033927,0.028444,0.039753,0.05586,0.132282,0.054489,0.014736,0.007539,0.003427,0.002399,0.000343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.6-1.8),0.0,[0.8-0.9),0.079164,0.071967,0.001714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049692,0.099726,0.048663,0.029472,0.022618,0.036669,0.040096,0.070254,0.132968,0.035984,0.012337,0.005826,0.002056,0.001714,0.000343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.8-2.0),0.0,[0.9-1.0),0.053119,0.022276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128513,0.050377,0.03804,0.033242,0.033927,0.031871,0.053119,0.062029,0.020219,0.009938,0.002742,0.001028,0.000343,0.000343,0.0,0.000343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
