Location,Agegroup,Bin_cml,Cml,Bin,Peak Magnitude,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52
US National,Overall,[0.0-0.2),0.005915,[0.0-0.1),0.006263,0.185108,0.172582,0.158316,0.145442,0.133264,0.118302,0.10508,0.092206,0.080724,0.06611,0.055672,0.047321,0.04071,0.031315,0.026096,0.020877,0.016354,0.012874,0.011134,0.009743,0.008699,0.008003,0.007307,0.006959,0.006611,0.006611,0.006611,0.006611,0.006611,0.006263,0.01357,0.065066,0.245999,0.553584,0.797495,0.911969,0.966249,0.995825,0.999652,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
US National,Overall,[0.2-0.4),0.0,[0.1-0.2),0.000348,0.088727,0.085943,0.082116,0.080376,0.072025,0.066458,0.061239,0.055672,0.049756,0.044189,0.035491,0.028532,0.018093,0.017745,0.014962,0.01009,0.008003,0.007655,0.003479,0.002784,0.002784,0.002088,0.001392,0.000696,0.000348,0.000348,0.000348,0.000348,0.002088,0.028184,0.080376,0.204593,0.304802,0.245999,0.116562,0.056367,0.029228,0.003827,0.000348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.4-0.6),0.0,[0.2-0.3),0.000348,0.080376,0.076548,0.076896,0.065762,0.06611,0.065414,0.059151,0.0508,0.044537,0.040014,0.03897,0.030271,0.02714,0.017745,0.01183,0.010438,0.007307,0.003827,0.005915,0.003132,0.00174,0.001392,0.001044,0.001044,0.000696,0.000348,0.0,0.00174,0.0254,0.053236,0.120738,0.197634,0.164579,0.085247,0.038622,0.020529,0.003827,0.000348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.6-0.8),0.000348,[0.3-0.4),0.000348,0.062283,0.060891,0.062283,0.063674,0.062283,0.057411,0.057063,0.05428,0.050104,0.041058,0.033403,0.030967,0.02714,0.021225,0.014266,0.009743,0.009047,0.004871,0.002436,0.003827,0.00174,0.00174,0.001392,0.000348,0.001044,0.000348,0.00174,0.014962,0.035491,0.070633,0.127697,0.121086,0.100905,0.03897,0.021921,0.007655,0.000696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.8-1.0),0.0,[0.4-0.5),0.001044,0.040362,0.041406,0.044189,0.052192,0.053584,0.058455,0.054628,0.05428,0.051148,0.0508,0.037926,0.031315,0.023312,0.021921,0.016006,0.007307,0.006263,0.009047,0.003827,0.002784,0.003479,0.001392,0.001392,0.000696,0.0,0.001044,0.002784,0.027836,0.038274,0.077592,0.092206,0.092902,0.051496,0.022965,0.012178,0.002088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.0-1.2),0.0,[0.5-0.6),0.0,0.036186,0.041406,0.035839,0.033055,0.036882,0.041754,0.05254,0.05254,0.049756,0.047321,0.046277,0.032707,0.024008,0.018789,0.018093,0.016006,0.006611,0.003827,0.003827,0.00174,0.003479,0.002436,0.000348,0.000696,0.000348,0.0,0.009395,0.0254,0.05428,0.078288,0.098817,0.084899,0.035491,0.018093,0.007655,0.000348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.2-1.4),0.0,[0.6-0.7),0.000696,0.034447,0.032359,0.037578,0.03723,0.033055,0.033403,0.035143,0.044537,0.049756,0.046625,0.043145,0.044189,0.029228,0.020529,0.014266,0.013222,0.006959,0.004175,0.007655,0.002436,0.000696,0.002784,0.001392,0.000348,0.001044,0.002088,0.014962,0.022269,0.035839,0.05254,0.0762,0.054628,0.022617,0.01531,0.002436,0.001044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.4-1.6),0.000348,[0.7-0.8),0.001044,0.021225,0.025748,0.028532,0.036534,0.042102,0.040014,0.034795,0.031663,0.036534,0.043493,0.045929,0.034099,0.036882,0.020529,0.015658,0.01183,0.01183,0.005915,0.002784,0.004175,0.00174,0.001392,0.000696,0.001044,0.000348,0.002436,0.017745,0.03723,0.053236,0.063326,0.06263,0.038274,0.013918,0.005567,0.001044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.6-1.8),0.0,[0.8-0.9),0.0,0.023312,0.024704,0.0254,0.027488,0.030271,0.040362,0.038622,0.039318,0.033751,0.034447,0.03723,0.041406,0.032011,0.025052,0.016701,0.012178,0.009395,0.003479,0.003479,0.005219,0.00174,0.002088,0.003132,0.000696,0.00174,0.008351,0.016354,0.031315,0.050104,0.059499,0.056367,0.029576,0.01357,0.005567,0.000696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[1.8-2.0),0.0,[0.9-1.0),0.000348,0.024704,0.024356,0.024356,0.025748,0.027836,0.02714,0.040362,0.03897,0.038274,0.031663,0.035839,0.036534,0.030619,0.032359,0.016006,0.011134,0.008003,0.005915,0.00174,0.003132,0.002088,0.00174,0.00174,0.001392,0.0,0.006611,0.015658,0.024704,0.03897,0.070633,0.051148,0.019137,0.01357,0.002436,0.000696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
