Location,Agegroup,Bin_cml,Cml,Bin,Peak Magnitude,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52
US National,Overall,[0.0-0.02),0.0,[0.0-0.01),0.0,0.000436,0.000218,0.000218,0.000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213694,0.436764,0.584169,0.689272,0.757959,0.813127,0.861971,0.89795,0.919974,0.931095,0.939381,0.951592,0.960968,0.967292,0.977104,0.984518,0.99215,0.997165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
US National,Overall,[0.02-0.04),0.0,[0.01-0.02),0.0,0.005015,0.003271,0.000872,0.0,0.000218,0.000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212822,0.258831,0.229176,0.196249,0.160052,0.137593,0.106411,0.067161,0.042521,0.034235,0.029874,0.027475,0.022896,0.023332,0.023114,0.018099,0.014392,0.00785,0.002835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.04-0.06),0.0,[0.02-0.03),0.0,0.002617,0.003271,0.003053,0.002181,0.000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067815,0.180986,0.149586,0.121457,0.094854,0.070214,0.032708,0.020279,0.025294,0.021369,0.014174,0.015046,0.017881,0.015264,0.010903,0.007632,0.004797,0.00109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.06-0.08),0.0,[0.03-0.04),0.0,0.001744,0.001308,0.001962,0.001308,0.001308,0.0,0.000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167902,0.117532,0.10205,0.074793,0.045137,0.01461,0.023332,0.019625,0.008722,0.014392,0.015046,0.013519,0.009376,0.007632,0.004797,0.001962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.08-0.1),0.0,[0.04-0.05),0.0,0.002617,0.00109,0.001308,0.000654,0.00109,0.001308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054078,0.12669,0.088966,0.062582,0.04819,0.013737,0.022024,0.011121,0.011775,0.014828,0.010467,0.008504,0.007632,0.003925,0.002617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.1-0.12),0.0,[0.05-0.06),0.0,0.002835,0.002181,0.00109,0.002399,0.000654,0.000436,0.0,0.000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058221,0.081989,0.065853,0.054732,0.01461,0.019843,0.010031,0.011339,0.009812,0.010031,0.009594,0.005451,0.002617,0.001962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.12-0.14),0.0,[0.06-0.07),0.0,0.005887,0.002181,0.000654,0.000654,0.001308,0.00109,0.00109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155909,0.07741,0.061491,0.040776,0.015264,0.010685,0.010249,0.010903,0.010903,0.008722,0.001744,0.002617,0.000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.14-0.16),0.0,[0.07-0.08),0.0,0.009594,0.002181,0.001962,0.00109,0.002181,0.001308,0.00109,0.000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097253,0.056476,0.037069,0.030092,0.017662,0.010903,0.013083,0.011339,0.005451,0.001744,0.001962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.16-0.18),0.0,[0.08-0.09),0.0,0.009812,0.005451,0.002835,0.00109,0.000654,0.00109,0.001962,0.000872,0.000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040994,0.061928,0.048844,0.041648,0.009812,0.007414,0.011993,0.007196,0.003053,0.002617,0.001526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.18-0.2),0.0,[0.09-0.1),0.0,0.011993,0.006978,0.00109,0.001526,0.00109,0.001308,0.000872,0.002181,0.000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064108,0.055604,0.04601,0.035107,0.006978,0.010467,0.008504,0.003271,0.000654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.2-0.22),0.0,[0.1-0.11),0.0,0.010685,0.007632,0.003053,0.001962,0.001308,0.001308,0.001526,0.00109,0.000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042521,0.057567,0.043611,0.027475,0.01679,0.008722,0.003925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.22-0.24),0.0,[0.11-0.12),0.0,0.011993,0.008068,0.005233,0.001526,0.000872,0.00109,0.00109,0.002399,0.001744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137375,0.046228,0.025076,0.025076,0.010903,0.010903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.24-0.26),0.0,[0.12-0.13),0.0,0.016572,0.010685,0.005451,0.001744,0.001744,0.000872,0.000872,0.00109,0.000872,0.000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088312,0.037724,0.028347,0.018753,0.006542,0.004361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
US National,Overall,[0.26-0.28),0.0,[0.13-0.14),0.0,0.015482,0.012647,0.008286,0.003053,0.001526,0.001962,0.001308,0.000436,0.002399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046446,0.039468,0.029874,0.00676,0.007414,0.000218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
