"","team","week","sm.mean","sm.perc2p5","sm.perc97p5","Date"
"309","COL2",49,0.00658945942860889,0.00554274116308402,0.00781885737917484,2021-06-02
"310","COL2",50,0.0064532891466724,0.00540585520700258,0.00771052629042468,2021-06-09
"311","COL2",51,0.00635054973924661,0.00530483123675159,0.00761490496299795,2021-06-16
"312","COL2",52,0.00627480795007717,0.0052300569291766,0.00754925167596089,2021-06-23
"209","IMP",1,0.334797614870892,0.265131301592324,0.393243183772436,2020-07-01
"210","IMP",2,0.337526392981351,0.271730561351967,0.396231372648664,2020-07-08
"211","IMP",3,0.325944552115415,0.263271730025326,0.386807030742219,2020-07-15
"212","IMP",4,0.30350568779104,0.249235589618243,0.362534601260721,2020-07-22
"213","IMP",5,0.274497984212131,0.2204406435743,0.332652346998378,2020-07-29
"214","IMP",6,0.242970283022218,0.194066541735103,0.298619234335342,2020-08-05
"215","IMP",7,0.212080256098667,0.165426331863584,0.261872720484769,2020-08-12
"216","IMP",8,0.183895733995432,0.140203061725267,0.230317660014567,2020-08-19
"217","IMP",9,0.161421322318952,0.119110958277988,0.203274791127268,2020-08-26
"218","IMP",10,0.224345354246682,0.165594053915158,0.281722937181774,2020-09-02
"219","IMP",11,0.376962171525014,0.294274037697518,0.461662615788572,2020-09-09
"220","IMP",12,0.638319678780238,0.520373634713684,0.759757294778423,2020-09-16
"221","IMP",13,1.03819314964965,0.875786758641941,1.20338983824986,2020-09-23
"222","IMP",14,1.5475224391136,1.30774727252217,1.80575377745811,2020-09-30
"223","IMP",15,2.00632410399453,1.70440678284182,2.36232526994464,2020-10-07
"224","IMP",16,2.1766619606284,1.83885882891948,2.5242003337738,2020-10-14
"225","IMP",17,1.96903527528189,1.69674775606748,2.27301716355206,2020-10-21
"226","IMP",18,1.533323590159,1.31898594615189,1.72735125853079,2020-10-28
"227","IMP",19,1.07765662585234,0.929103459194382,1.21050399261004,2020-11-04
"228","IMP",20,0.713816508349293,0.611110781655134,0.80945440916612,2020-11-11
"229","IMP",21,0.459960480505388,0.389802232691884,0.535039117611723,2020-11-18
"230","IMP",22,0.294325685859661,0.243310785398795,0.348748214200302,2020-11-25
"231","IMP",23,0.189358726481305,0.151829628545225,0.231289139358062,2020-12-02
"232","IMP",24,0.123337346975679,0.0955141819167971,0.154922606832829,2020-12-09
"233","IMP",25,0.0816040915296444,0.0610314739571937,0.103607921473368,2020-12-16
"234","IMP",26,0.0549010993080354,0.0397932654784832,0.070753373863914,2020-12-23
"235","IMP",27,0.0375379655951706,0.0265760495289263,0.0497195733784305,2020-12-30
"236","IMP",28,0.0260428397588905,0.0180530327030358,0.0353503491461356,2021-01-06
"237","IMP",29,0.0182902157238456,0.0124112794721286,0.0253688725728998,2021-01-13
"238","IMP",30,0.0129664086832841,0.00855727698372594,0.0182391995790814,2021-01-20
"239","IMP",31,0.00924888922690357,0.00591920645020108,0.0131528703884987,2021-01-27
"240","IMP",32,0.00661486129800086,0.00408910878470274,0.00953837439559253,2021-02-03
"241","IMP",33,0.00472652494921971,0.0028462317539885,0.00694369748213985,2021-02-10
"242","IMP",34,0.00336166963325073,0.00195741612109406,0.00504388602329742,2021-02-17
"243","IMP",35,0.00237119514904071,0.00133611073628598,0.00363450709937783,2021-02-24
"244","IMP",36,0.00165280292345188,0.00090674254367145,0.00258421843506198,2021-03-03
"245","IMP",37,0.00113454747000511,0.000608203210283158,0.00180781527681735,2021-03-10
"246","IMP",38,0.000764481244127638,0.000400403497071165,0.00124827903731042,2021-03-17
"247","IMP",39,0.000504149621983248,0.0002576852194085,0.000843837454165088,2021-03-24
"248","IMP",40,0.000324517655946466,0.000161669396695948,0.000555846228153528,2021-03-31
"249","IMP",41,0.000203421644890947,9.84908976035639e-05,0.000355893715361138,2021-04-07
"250","IMP",42,0.000123936352387364,5.79505801058513e-05,0.000221703618813764,2021-04-14
"251","IMP",43,7.32798003531875e-05,3.33112641155912e-05,0.000134179275842951,2021-04-21
"252","IMP",44,4.20037969516673e-05,1.85493088523716e-05,7.88118414731705e-05,2021-04-28
"253","IMP",45,2.33263692122511e-05,9.99076231064364e-06,4.50075649310536e-05,2021-05-05
"254","IMP",46,1.25489216818849e-05,5.10735365821522e-06,2.48207755718079e-05,2021-05-12
"255","IMP",47,6.5421822857476e-06,2.54905183059809e-06,1.31519307334992e-05,2021-05-19
"256","IMP",48,3.30784758640697e-06,1.23301736993263e-06,6.80241884949912e-06,2021-05-26
"257","IMP",49,1.62415967665482e-06,5.78759098170765e-07,3.45707791663958e-06,2021-06-02
"258","IMP",50,7.75757318042814e-07,2.65929211688548e-07,1.71134861769026e-06,2021-06-09
"259","IMP",51,3.61203345232027e-07,1.1732686645299e-07,8.2421156803252e-07,2021-06-16
"260","IMP",52,1.64354581183536e-07,4.99881464703776e-08,3.86515754345591e-07,2021-06-23
"53","NEU3",1,0.304771,0.001736,0.889471,2020-07-01
"54","NEU3",2,0.298829,0.002338,0.75528,2020-07-08
"55","NEU3",3,0.290354,0.00299,0.654891,2020-07-15
"56","NEU3",4,0.281976,0.003725,0.579341,2020-07-22
"57","NEU3",5,0.275382,0.004842,0.522284,2020-07-29
"58","NEU3",6,0.271699,0.006176,0.485256,2020-08-05
"59","NEU3",7,0.27176,0.008118,0.460782,2020-08-12
"60","NEU3",8,0.276177,0.011444,0.45078,2020-08-19
"61","NEU3",9,0.362251,0.02174,0.575157,2020-08-26
"62","NEU3",10,0.527791,0.043127,0.827406,2020-09-02
"63","NEU3",11,0.824607,0.094252,1.267031,2020-09-09
"64","NEU3",12,1.244943,0.20457,1.904808,2020-09-16
"65","NEU3",13,1.708908,0.434211,2.653115,2020-09-23
"66","NEU3",14,2.049484,0.522402,3.196363,2020-09-30
"67","NEU3",15,1.979382,0.490528,3.26932,2020-10-07
"68","NEU3",16,1.77387,0.461679,3.439649,2020-10-14
"69","NEU3",17,1.44817,0.423465,3.533521,2020-10-21
"70","NEU3",18,1.087421,0.38388,3.561369,2020-10-28
"71","NEU3",19,0.740845,0.337822,3.064396,2020-11-04
"72","NEU3",20,0.487752,0.237146,2.105554,2020-11-11
"73","NEU3",21,0.303773,0.12928,1.232876,2020-11-18
"74","NEU3",22,0.182351,0.064434,0.606967,2020-11-25
"75","NEU3",23,0.126308,0.035185,0.314478,2020-12-02
"76","NEU3",24,0.091652,0.019268,0.277127,2020-12-09
"77","NEU3",25,0.058214,0.008878,0.202584,2020-12-16
"78","NEU3",26,0.033427,0.003767,0.132047,2020-12-23
"79","NEU3",27,0.019933,0.001581,0.089894,2020-12-30
"80","NEU3",28,0.014381,0.000762,0.074193,2021-01-06
"81","NEU3",29,0.011586,0.000381,0.066741,2021-01-13
"82","NEU3",30,0.010067,0.000196,0.064172,2021-01-20
"83","NEU3",31,0.008954,9.9e-05,0.061571,2021-01-27
"84","NEU3",32,0.007985,4.8e-05,0.05784,2021-02-03
"85","NEU3",33,0.006623,2.2e-05,0.050341,2021-02-10
"86","NEU3",34,0.005728,9e-06,0.046077,2021-02-17
"87","NEU3",35,0.004952,3e-06,0.042118,2021-02-24
"88","NEU3",36,0.004219,1e-06,0.037818,2021-03-03
"89","NEU3",37,0.003526,0,0.032461,2021-03-10
"90","NEU3",38,0.002886,0,0.027296,2021-03-17
"91","NEU3",39,0.002311,0,0.022348,2021-03-24
"92","NEU3",40,0.001806,0,0.018081,2021-03-31
"93","NEU3",41,0.001378,0,0.013794,2021-04-07
"94","NEU3",42,0.001027,0,0.010578,2021-04-14
"95","NEU3",43,0.000747,0,0.00784,2021-04-21
"96","NEU3",44,0.000532,0,0.005582,2021-04-28
"97","NEU3",45,0.000371,0,0.003886,2021-05-05
"98","NEU3",46,0.000253,0,0.002614,2021-05-12
"99","NEU3",47,0.00017,0,0.001705,2021-05-19
"100","NEU3",48,0.000112,0,0.001146,2021-05-26
"101","NEU3",49,7.3e-05,0,0.000741,2021-06-02
"102","NEU3",50,4.7e-05,0,0.000503,2021-06-09
"103","NEU3",51,3e-05,0,0.00033,2021-06-16
"104","NEU3",52,1.9e-05,0,0.000214,2021-06-23
"105","UTA",1,0,0,0,2020-07-01
"106","UTA",2,0,0,0,2020-07-08
"107","UTA",3,0,0,0,2020-07-15
"108","UTA",4,0,0,0,2020-07-22
"109","UTA",5,0,0,0,2020-07-29
"110","UTA",6,0,0,0,2020-08-05
"111","UTA",7,0,0,0,2020-08-12
"112","UTA",8,0,0,0,2020-08-19
"113","UTA",9,0,0,0,2020-08-26
"114","UTA",10,0,0,0,2020-09-02
"115","UTA",11,0.352613763956481,0.0675373555234328,0.683355113258435,2020-09-09
"116","UTA",12,0.717767379150025,0.125921968674915,1.4803499219104,2020-09-16
"117","UTA",13,1.21544611387767,0.212189084672021,2.50834561833778,2020-09-23
"118","UTA",14,1.70317818726822,0.355521789270924,3.09786548392763,2020-09-30
"119","UTA",15,1.83488659725223,0.497551573551879,3.0185965393252,2020-10-07
"120","UTA",16,1.69029025130072,0.572355377569214,2.62927247071567,2020-10-14
"121","UTA",17,1.42844657240346,0.607498984587956,2.24407989668546,2020-10-21
"122","UTA",18,1.10882234120039,0.528219968560122,1.81334103911583,2020-10-28
"123","UTA",19,0.816980108545575,0.436744939644691,1.41022902476107,2020-11-04
"124","UTA",20,0.613319635132467,0.330209773633648,1.20994931745287,2020-11-11
"125","UTA",21,0.432763892965555,0.223031595485902,0.903703106190316,2020-11-18
"126","UTA",22,0.364570700075789,0.190534791495764,0.839925266329329,2020-11-25
"127","UTA",23,0.315334401162788,0.151950955101464,0.769229284390568,2020-12-02
"128","UTA",24,0.26432059492446,0.106032946914354,0.726325140148244,2020-12-09
"129","UTA",25,0.182451081141144,0.0661740117469465,0.512423923169969,2020-12-16
"130","UTA",26,0.137155039399468,0.0473440935783116,0.382750566826691,2020-12-23
"131","UTA",27,0.137819958295174,0.0411303105958198,0.386259237118343,2020-12-30
"132","UTA",28,0.118257550473032,0.0295845184856533,0.360788628525225,2021-01-06
"133","UTA",29,0.0853702289944337,0.0192015486088911,0.240428043122265,2021-01-13
"134","UTA",30,0.0678207817563668,0.0139400725717751,0.184391038297126,2021-01-20
"135","UTA",31,0.0574444400658195,0.0102776916800593,0.158296768312447,2021-01-27
"136","UTA",32,0.0506698509005953,0.00840894784212499,0.149338352018022,2021-02-03
"137","UTA",33,0.0438678871454904,0.0069123534531804,0.135296572306421,2021-02-10
"138","UTA",34,0.035840992136019,0.0054055795155044,0.10590940158937,2021-02-17
"139","UTA",35,0.0285275950657266,0.00380606034101165,0.0851314381173813,2021-02-24
"140","UTA",36,0.020443930192311,0.00271373584136196,0.0589829656900797,2021-03-03
"141","UTA",37,0.0142621278543283,0.00195425667862879,0.0397069850564687,2021-03-10
"142","UTA",38,0.0104426621282916,0.00146809425074164,0.0282312055756916,2021-03-17
"143","UTA",39,0.00815057128424481,0.00111944968287596,0.0231712160912229,2021-03-24
"144","UTA",40,0.00612319146316443,0.000775841028669914,0.0184039766912255,2021-03-31
"145","UTA",41,0.00411531813200568,0.000538203050118985,0.0117479524462882,2021-04-07
"146","UTA",42,0.00267112555986616,0.000376074363348484,0.00769166447014223,2021-04-14
"147","UTA",43,0.00170598799391276,0.000241410038457344,0.00486605426026322,2021-04-21
"148","UTA",44,0.00106980792445849,0.000155249348912355,0.00312619427692709,2021-04-28
"149","UTA",45,0.000677172005216302,9.79470486822711e-05,0.00192127754867949,2021-05-05
"150","UTA",46,0.000432037760534023,6.70237714503655e-05,0.00125889534099654,2021-05-12
"151","UTA",47,0.000270416465829894,4.09239853226309e-05,0.000793486509458883,2021-05-19
"152","UTA",48,0.000172150406445575,2.65645837276395e-05,0.000515897335384158,2021-05-26
"153","UTA",49,0.000106833934064682,1.66347039879624e-05,0.000307543586076023,2021-06-02
"154","UTA",50,5.49338628098088e-05,9.05614478864686e-06,0.00015252269627033,2021-06-09
"155","UTA",51,2.89639991510476e-05,5.20228989162655e-06,8.08662541061632e-05,2021-06-16
"156","UTA",52,1.56329050364322e-05,3.03634468383475e-06,4.31034397917452e-05,2021-06-23
"157","UVA",1,0,0,0,2020-07-01
"158","UVA",2,0,0,0,2020-07-08
"159","UVA",3,0,0,0,2020-07-15
"160","UVA",4,0,0,0,2020-07-22
"161","UVA",5,0,0,0,2020-07-29
"162","UVA",6,0,0,0,2020-08-05
"163","UVA",7,0,0,0,2020-08-12
"164","UVA",8,0,0,0,2020-08-19
"165","UVA",9,0.028791991005802,0.0207711776093477,0.0367661852209955,2020-08-26
"166","UVA",10,0.161701584352335,0.0824260037711319,0.260200234691984,2020-09-02
"167","UVA",11,0.551728713990337,0.174638441361498,1.13095509309276,2020-09-09
"168","UVA",12,1.58990119409905,0.355685236601641,3.56523984523177,2020-09-16
"169","UVA",13,3.1236571478836,0.66886347512516,6.15373654213376,2020-09-23
"170","UVA",14,3.93516957714327,1.10512730155784,5.85241585362524,2020-09-30
"171","UVA",15,3.59345195604724,1.53715675714234,4.14385369854217,2020-10-07
"172","UVA",16,2.81245170906567,1.78342116164713,2.96547608032707,2020-10-14
"173","UVA",17,2.09686558780814,1.7356890976056,2.18999145255751,2020-10-21
"174","UVA",18,1.50447046552542,0.943876596855516,1.66052489399503,2020-10-28
"175","UVA",19,1.01782005616548,0.408966619503214,1.286903274172,2020-11-04
"176","UVA",20,0.647444010472826,0.157482668074133,1.01797765428615,2020-11-11
"177","UVA",21,0.393984558269141,0.0559588876177926,0.818420914314239,2020-11-18
"178","UVA",22,0.234184938290547,0.0190148224620149,0.660983298411856,2020-11-25
"179","UVA",23,0.137860317387737,0.00623941354062656,0.535161239444935,2020-12-02
"180","UVA",24,0.0810554801685383,0.00199438262173972,0.412911665958472,2020-12-09
"181","UVA",25,0.0479002204948049,0.000587675782645577,0.301817969247481,2020-12-16
"182","UVA",26,0.0286074351167563,0.000167127598170298,0.210282349270665,2020-12-23
"183","UVA",27,0.0173409106322803,4.44192861112168e-05,0.141836119277494,2020-12-30
"184","UVA",28,0.0106925473836877,1.03193681208152e-05,0.0937564974847836,2021-01-06
"185","UVA",29,0.00669890558871598,3.42278204877564e-06,0.061167073093003,2021-01-13
"186","UVA",30,0.00425562844713447,3.3458551844246e-07,0.03949968143347,2021-01-20
"187","UVA",31,0.00273384210531406,0,0.0252224831881604,2021-01-27
"188","UVA",32,0.00177328104090567,0,0.0159686274898608,2021-02-03
"189","UVA",33,0.00116074126301833,0,0.00999814614261345,2021-02-10
"190","UVA",34,0.000769022774129955,0,0.00624434116970308,2021-02-17
"191","UVA",35,0.000514808219170194,0,0.00390282037257673,2021-02-24
"192","UVA",36,0.00034624722327301,0,0.00238559530259256,2021-03-03
"193","UVA",37,0.000236687334283481,0,0.00148507005775877,2021-03-10
"194","UVA",38,0.000162445106278733,0,0.000916656437556307,2021-03-17
"195","UVA",39,0.000113663130860826,0,0.00058167330917642,2021-03-24
"196","UVA",40,7.98031505408248e-05,0,0.000363077236314248,2021-03-31
"197","UVA",41,5.60557719058788e-05,0,0.000220304590714519,2021-04-07
"198","UVA",42,3.98742894043104e-05,0,0.000140676295863194,2021-04-14
"199","UVA",43,2.82519748356236e-05,0,8.66528297622038e-05,2021-04-21
"200","UVA",44,2.00237291318861e-05,0,5.36606122769727e-05,2021-04-28
"201","UVA",45,1.45842027487335e-05,0,3.74612512306655e-05,2021-05-05
"202","UVA",46,1.05581101809137e-05,0,2.36693303066692e-05,2021-05-12
"203","UVA",47,7.59868736784481e-06,0,1.3617537917639e-05,2021-05-19
"204","UVA",48,5.40881124719356e-06,0,9.75085078837026e-06,2021-05-26
"205","UVA",49,4.03606525529469e-06,0,8.11351345629144e-06,2021-06-02
"206","UVA",50,2.95121110200688e-06,0,4.85348270125125e-06,2021-06-09
"207","UVA",51,2.11650828231358e-06,0,2.85398666742345e-06,2021-06-16
"208","UVA",52,1.52470898803136e-06,0,2.36003278361761e-06,2021-06-23
"1100","ENS",1,0.11169381363928,0.0480956315504507,0.220292326418831,2020-07-01
"2100","ENS",2,0.113442722351059,0.051009276678301,0.201423765332589,2020-07-08
"313","ENS",3,0.111896186989804,0.051033430856631,0.186017759175601,2020-07-15
"410","ENS",4,0.108844069737526,0.0499631113155715,0.173266973798959,2020-07-22
"510","ENS",5,0.105515730715126,0.0465851740190912,0.16342721962733,2020-07-29
"610","ENS",6,0.103105693307064,0.0440242022125201,0.158202370433021,2020-08-05
"710","ENS",7,0.102969732010445,0.0419552449238894,0.157871075412073,2020-08-12
"810","ENS",8,0.107704760362766,0.0421694642096451,0.16768637819677,2020-08-19
"910","ENS",9,0.147479376482106,0.0555591106603388,0.234489666349321,2020-08-26
"1010","ENS",10,0.25615255104044,0.0999353399491068,0.415862856006907,2020-09-02
"1110","ENS",11,0.541339195898801,0.20016935488595,0.927367975498407,2020-09-09
"1210","ENS",12,1.01017222840118,0.375790511432847,1.79104803974174,2020-09-16
"1310","ENS",13,1.60213907760334,0.647854606630003,2.70209456848112,2020-09-23
"1410","ENS",14,2.03764033690092,0.915910725132619,3.00752884260559,2020-09-30
"1510","ENS",15,2.10716730660364,1.11522913553381,2.81161499281163,2020-10-07
"1610","ENS",16,1.95983373254649,1.22671607220554,2.59388009503582,2020-10-14
"1710","ENS",17,1.68139522379287,1.14428231572459,2.36225277515811,2020-10-21
"1810","ENS",18,1.33511500989272,0.854449569620383,2.07201742151386,2020-10-28
"1910","ENS",19,0.997955361676925,0.608300958918823,1.69350661935043,2020-11-04
"2010","ENS",20,0.724419867752009,0.42230298359084,1.29131040262594,2020-11-11
"2110","ENS",21,0.515780935530136,0.291020961600665,0.934094818806338,2020-11-18
"2210","ENS",22,0.381698020023047,0.214862279078926,0.696720364000063,2020-11-25
"2310","ENS",23,0.29174994165993,0.161190697786267,0.544576190544708,2020-12-02
"2410","ENS",24,0.226767409946976,0.117323181237235,0.460444174281442,2020-12-09
"2510","ENS",25,0.170844879910237,0.084731795865259,0.353534693401633,2020-12-16
"2610","ENS",26,0.128905671924803,0.0615267091616632,0.268886963747587,2020-12-23
"2710","ENS",27,0.103862016016358,0.0460977481938037,0.222173951752862,2020-12-30
"2810","ENS",28,0.0824489779193181,0.0338602744506403,0.18365477419626,2021-01-06
"2910","ENS",29,0.0631168476142873,0.0245608104237494,0.137255992444486,2021-01-13
"3010","ENS",30,0.0492548213479668,0.0180477408324366,0.107157214831178,2021-01-20
"314","ENS",31,0.0388855578025694,0.0133502239635665,0.0870268784817499,2021-01-27
"321","ENS",32,0.0310245226542241,0.0100804623186605,0.0732391202183561,2021-02-03
"331","ENS",33,0.0243561146991847,0.0076107717439658,0.0594018093588387,2021-02-10
"341","ENS",34,0.0190000476404067,0.00581823208913761,0.0468514648213114,2021-02-17
"351","ENS",35,0.0146560553793674,0.00443159989765414,0.0368330242557855,2021-02-24
"361","ENS",36,0.0109889934706637,0.00347004055132139,0.027577716758149,2021-03-03
"371","ENS",37,0.00825203847327535,0.00279420762962986,0.0207010902975099,2021-03-10
"381","ENS",38,0.00629924464214467,0.00229204842190338,0.0158471105224797,2021-03-17
"391","ENS",39,0.00496214200682619,0.00192799945410786,0.0126109274904178,2021-03-24
"401","ENS",40,0.00392577766529398,0.00165801258826903,0.0100237386685539,2021-03-31
"411","ENS",41,0.00308420060736216,0.00147043736729694,0.00740192157086119,2021-04-07
"421","ENS",42,0.00247111931353393,0.00133023199421706,0.00563868061316458,2021-04-14
"431","ENS",43,0.00203392619000881,0.00121441579398034,0.00431414960419439,2021-04-21
"441","ENS",44,0.0017394868820018,0.00114273755715302,0.00337162563116057,2021-04-28
"451","ENS",45,0.00152684822914055,0.00107573659264539,0.0026889158252807,2021-05-05
"461","ENS",46,0.00138056290745702,0.00102819729945384,0.00222998536641357,2021-05-12
"471","ENS",47,0.00128132862432744,0.000992216779917931,0.0019069787111827,2021-05-19
"481","ENS",48,0.00120517941614293,0.000956589425862734,0.00169311529690936,2021-05-26
"491","ENS",49,0.00114949226460092,0.000927825771028359,0.00153782859277063,2021-06-02
"501","ENS",50,0.00110549166298371,0.000903029546833819,0.00143343563633566,2021-06-09
"511","ENS",51,0.0010759985750042,0.000885025142251612,0.00136390823588993,2021-06-16
"521","ENS",52,0.00105618831978047,0.000872190543667817,0.00131735027738177,2021-06-23
