"","team","week","sm.mean","sm.perc2p5","sm.perc97p5","Date"
"298","COL2",38,3.37472562229394e-06,3.31270567071344e-06,3.43428902281049e-06,2021-03-17
"299","COL2",39,3.354734843718e-06,3.29442850646014e-06,3.41350698082698e-06,2021-03-24
"300","COL2",40,3.33965465704856e-06,3.2806508785177e-06,3.39755503318273e-06,2021-03-31
"301","COL2",41,3.32471859154775e-06,3.26691594937974e-06,3.38166193716257e-06,2021-04-07
"302","COL2",42,3.31572554407136e-06,3.25872821276599e-06,3.37200329231396e-06,2021-04-14
"303","COL2",43,3.30950056387527e-06,3.2528945324092e-06,3.36537888438897e-06,2021-04-21
"304","COL2",44,3.30735227543739e-06,3.25088504167622e-06,3.3630374559642e-06,2021-04-28
"305","COL2",45,3.30582266297782e-06,3.24945303287577e-06,3.36136223591247e-06,2021-05-05
"306","COL2",46,3.30800597710058e-06,3.2515028998629e-06,3.36363871065923e-06,2021-05-12
"307","COL2",47,3.30731039743744e-06,3.2508891138055e-06,3.36279602375234e-06,2021-05-19
"308","COL2",48,3.31351635325689e-06,3.25672686478534e-06,3.36931993208878e-06,2021-05-26
"309","COL2",49,3.32264131754564e-06,3.26529599760203e-06,3.37896465986569e-06,2021-06-02
"310","COL2",50,3.33306777882835e-06,3.27507693169183e-06,3.39002221995511e-06,2021-06-09
"311","COL2",51,3.3423772500957e-06,3.2838423593566e-06,3.39983686561771e-06,2021-06-16
"312","COL2",52,3.3531586969007e-06,3.29397530351823e-06,3.41124214150204e-06,2021-06-23
"209","IMP",1,0.00151960182673144,0.00135945116798074,0.00172948530823919,2020-07-01
"210","IMP",2,0.00271936127586162,0.00199844679747245,0.00385365764352776,2020-07-08
"211","IMP",3,0.00608637753451589,0.00381249718030474,0.0102524855558037,2020-07-15
"212","IMP",4,0.0145691441759686,0.00781012952197234,0.0284912452880689,2020-07-22
"213","IMP",5,0.0366127459670594,0.0168013481124861,0.0821946366014855,2020-07-29
"214","IMP",6,0.0963619278165943,0.0380064910051707,0.243696399670792,2020-08-05
"215","IMP",7,0.264277207079269,0.0907687731705576,0.735376431657004,2020-08-12
"216","IMP",8,0.740575140048697,0.228691783946265,2.18062190490457,2020-08-19
"217","IMP",9,2.00774808452962,0.601385376911369,5.7658273773564,2020-08-26
"218","IMP",10,4.74147497225727,1.60557820522778,11.3181737175829,2020-09-02
"219","IMP",11,8.68312731152339,4.04104946774049,14.0898177046654,2020-09-09
"220","IMP",12,11.4912965236898,8.26377157958183,13.6481740338546,2020-09-16
"221","IMP",13,10.8355971783973,6.24438187276686,13.155545973029,2020-09-23
"222","IMP",14,7.61153134589462,3.06314123189392,11.0617435282165,2020-09-30
"223","IMP",15,4.35201703758521,1.39534495179139,7.47422073459132,2020-10-07
"224","IMP",16,2.21168980166601,0.6179011756017,4.10754411163146,2020-10-14
"225","IMP",17,1.06237633355113,0.271676975238827,2.05015608646764,2020-10-21
"226","IMP",18,0.499179979807953,0.119682100252319,0.982167930771551,2020-10-28
"227","IMP",19,0.233362993953786,0.0530152435852498,0.465236659499496,2020-11-04
"228","IMP",20,0.109351838481584,0.02362490189876,0.220598280484437,2020-11-11
"229","IMP",21,0.0514828961306227,0.0105880360831617,0.104870172289956,2020-11-18
"230","IMP",22,0.0243471006416189,0.00476597958563572,0.0500415375407122,2020-11-25
"231","IMP",23,0.0115480321857359,0.00214789600600823,0.0239398813184514,2020-12-02
"232","IMP",24,0.00548129107052175,0.000968273023032333,0.0114572938999589,2020-12-09
"233","IMP",25,0.00259698617478959,0.000436044805422251,0.00546897510071101,2020-12-16
"234","IMP",26,0.00122492816485515,0.000195785753527383,0.00259270143455991,2020-12-23
"235","IMP",27,0.000573646606329793,8.74838713667119e-05,0.00122308061022096,2020-12-30
"236","IMP",28,0.000266039407474696,3.88320078160154e-05,0.00057132858202939,2021-01-06
"237","IMP",29,0.000121882438993383,1.70927658550805e-05,0.000263411352482017,2021-01-13
"238","IMP",30,5.50328628259583e-05,7.44907105519844e-06,0.000119567269870948,2021-01-20
"239","IMP",31,2.44387451893041e-05,3.20945288093027e-06,5.35394131913923e-05,2021-01-27
"240","IMP",32,1.06538866619939e-05,1.36532823695855e-06,2.35484017587536e-05,2021-02-03
"241","IMP",33,4.55222395948997e-06,5.72819196787786e-07,1.00563709703688e-05,2021-02-10
"242","IMP",34,1.90398664285257e-06,2.3680272764597e-07,4.19754887145165e-06,2021-02-17
"243","IMP",35,7.78774694129147e-07,9.63825772930426e-08,1.71189540122854e-06,2021-02-24
"244","IMP",36,3.11307839174852e-07,3.86001022355205e-08,6.80927472344291e-07,2021-03-03
"245","IMP",37,1.21586038654193e-07,1.52137139881338e-08,2.64018140417758e-07,2021-03-10
"246","IMP",38,4.64040278570016e-08,5.90103764448598e-09,9.9899091956765e-08,2021-03-17
"247","IMP",39,1.7313545895638e-08,2.25252680884508e-09,3.6812588760221e-08,2021-03-24
"248","IMP",40,6.3189220141471e-09,8.4427411024612e-10,1.32549842343688e-08,2021-03-31
"249","IMP",41,2.2577847450393e-09,3.09847902009536e-10,4.66477295571476e-09,2021-04-07
"250","IMP",42,7.91326200292258e-10,1.19224282443582e-10,1.63427381752355e-09,2021-04-14
"251","IMP",43,2.71771380872875e-10,4.73191955732881e-11,5.60713622242112e-10,2021-04-21
"252","IMP",44,9.32283020164681e-11,6.78203611068574e-12,1.90426344864061e-10,2021-04-28
"253","IMP",45,3.19802732330846e-11,-2.09616949985018e-11,6.47455766385614e-11,2021-05-05
"254","IMP",46,1.56995454403858e-11,-2.02693020222535e-11,7.95892887272839e-11,2021-05-12
"255","IMP",47,2.52069451919698e-12,-1.45016935262416e-10,7.17341717303464e-11,2021-05-19
"256","IMP",48,-1.38261088285472e-11,-1.24284652855369e-10,7.6327033236538e-11,2021-05-26
"257","IMP",49,6.84961549172506e-12,-9.0319578189566e-11,8.13232414880006e-11,2021-06-02
"258","IMP",50,3.9738194755771e-12,-9.62206952698255e-11,6.75271759052545e-11,2021-06-09
"259","IMP",51,-3.25113464476914e-12,-8.69973482028935e-11,6.01443722660893e-11,2021-06-16
"260","IMP",52,6.94125067824828e-12,-6.44910218294634e-11,7.56531438936744e-11,2021-06-23
"53","NEU3",1,0.000194,0.000145,0.000257,2020-07-01
"54","NEU3",2,0.000415,0.000262,0.000596,2020-07-08
"55","NEU3",3,0.001418,0.000902,0.002027,2020-07-15
"56","NEU3",4,0.004929,0.003118,0.007007,2020-07-22
"57","NEU3",5,0.016068,0.010586,0.021828,2020-07-29
"58","NEU3",6,0.042296,0.031255,0.052817,2020-08-05
"59","NEU3",7,0.078491,0.063985,0.096918,2020-08-12
"60","NEU3",8,0.139382,0.101936,0.193592,2020-08-19
"61","NEU3",9,0.36192,0.227381,0.551065,2020-08-26
"62","NEU3",10,1.132175,0.689994,1.765872,2020-09-02
"63","NEU3",11,3.329398,2.108897,4.863082,2020-09-09
"64","NEU3",12,8.328565,5.910358,10.814153,2020-09-16
"65","NEU3",13,15.190273,12.842013,16.828275,2020-09-23
"66","NEU3",14,16.271528,15.338946,16.819301,2020-09-30
"67","NEU3",15,12.886381,10.587985,15.161982,2020-10-07
"68","NEU3",16,7.664794,5.665938,10.007984,2020-10-14
"69","NEU3",17,3.404064,2.363995,4.76153,2020-10-21
"70","NEU3",18,1.148318,0.770714,1.661841,2020-10-28
"71","NEU3",19,0.344322,0.227194,0.506713,2020-11-04
"72","NEU3",20,0.104784,0.068428,0.154954,2020-11-11
"73","NEU3",21,0.032793,0.021348,0.049212,2020-11-18
"74","NEU3",22,0.010289,0.006622,0.015707,2020-11-25
"75","NEU3",23,0.00327,0.002079,0.005021,2020-12-02
"76","NEU3",24,0.001051,0.000652,0.001673,2020-12-09
"77","NEU3",25,0.000338,0.000191,0.000553,2020-12-16
"78","NEU3",26,0.000109,4.7e-05,0.000202,2020-12-23
"79","NEU3",27,3.7e-05,9e-06,8.6e-05,2020-12-30
"80","NEU3",28,1.2e-05,1e-06,4e-05,2021-01-06
"81","NEU3",29,4e-06,0,2.1e-05,2021-01-13
"82","NEU3",30,2e-06,0,1.1e-05,2021-01-20
"83","NEU3",31,1e-06,0,6e-06,2021-01-27
"84","NEU3",32,0,0,1e-06,2021-02-03
"85","NEU3",33,0,0,0,2021-02-10
"86","NEU3",34,0,0,0,2021-02-17
"87","NEU3",35,0,0,0,2021-02-24
"88","NEU3",36,0,0,0,2021-03-03
"89","NEU3",37,0,0,0,2021-03-10
"90","NEU3",38,0,0,0,2021-03-17
"91","NEU3",39,0,0,0,2021-03-24
"92","NEU3",40,0,0,0,2021-03-31
"93","NEU3",41,0,0,0,2021-04-07
"94","NEU3",42,0,0,0,2021-04-14
"95","NEU3",43,0,0,0,2021-04-21
"96","NEU3",44,0,0,0,2021-04-28
"97","NEU3",45,0,0,0,2021-05-05
"98","NEU3",46,0,0,0,2021-05-12
"99","NEU3",47,0,0,0,2021-05-19
"100","NEU3",48,0,0,0,2021-05-26
"101","NEU3",49,0,0,0,2021-06-02
"102","NEU3",50,0,0,0,2021-06-09
"103","NEU3",51,0,0,0,2021-06-16
"104","NEU3",52,0,0,0,2021-06-23
"105","UTA",1,0.000118661118832409,8.67917901918847e-05,0.000151255661658287,2020-07-01
"106","UTA",2,0.000271296877173165,0.000173701921849821,0.000363395458397863,2020-07-08
"107","UTA",3,0.000548863208242985,0.000251379307568692,0.000852755008778942,2020-07-15
"108","UTA",4,0.00122443230920722,0.000403911652674317,0.0022148677091806,2020-07-22
"109","UTA",5,0.00301188130145126,0.000719502665867023,0.00633072730027686,2020-07-29
"110","UTA",6,0.00715622344196975,0.00140104607769735,0.0146595893496712,2020-08-05
"111","UTA",7,0.0165709393170266,0.00270388287879943,0.0384682995877207,2020-08-12
"112","UTA",8,0.0444022030155959,0.00615020831627769,0.1267007855986,2020-08-19
"113","UTA",9,0.152762532142326,0.0149499479928233,0.482596881697216,2020-08-26
"114","UTA",10,0.505844629292487,0.0348026734653018,1.5378945213965,2020-09-02
"115","UTA",11,1.3418572308411,0.101603832757238,3.47719854440086,2020-09-09
"116","UTA",12,3.02389306341339,0.313560483478266,7.0429483841567,2020-09-16
"117","UTA",13,5.27243213835795,0.807425902286776,11.0343824657063,2020-09-23
"118","UTA",14,7.91650846378668,1.70388707167796,14.3807194313329,2020-09-30
"119","UTA",15,11.0055808191768,3.11753929981934,15.9844712577974,2020-10-07
"120","UTA",16,12.5979955733816,4.79148774358739,15.5631270937427,2020-10-14
"121","UTA",17,10.8720822374476,6.18855815553849,13.3585246682102,2020-10-21
"122","UTA",18,7.92055721211051,5.44733275152359,9.99238557138909,2020-10-28
"123","UTA",19,5.98154574264453,3.65986396232807,8.91739626703809,2020-11-04
"124","UTA",20,4.38324344245863,2.44773648988899,8.22516541351106,2020-11-11
"125","UTA",21,2.7249358295608,1.56033236250239,5.93831100836949,2020-11-18
"126","UTA",22,1.62130218861273,0.968691132753878,3.93930443964255,2020-11-25
"127","UTA",23,1.01672865596165,0.585977143531528,2.56882387865784,2020-12-02
"128","UTA",24,0.7037931507907,0.337501950808853,1.80285851098243,2020-12-09
"129","UTA",25,0.537885352408061,0.205133952891166,1.3627561013417,2020-12-16
"130","UTA",26,0.416131307091882,0.107865491403243,1.02976961087607,2020-12-23
"131","UTA",27,0.313284874003697,0.0586196094173606,0.753957714822911,2020-12-30
"132","UTA",28,0.219825989472281,0.0313380119876695,0.508400580046458,2021-01-06
"133","UTA",29,0.140495843550696,0.0162685800984751,0.333212319208438,2021-01-13
"134","UTA",30,0.0889051925027425,0.00838169641161074,0.232209591106922,2021-01-20
"135","UTA",31,0.0580284495645889,0.00432270573112007,0.176508678155914,2021-01-27
"136","UTA",32,0.039043289467126,0.00224404811005005,0.164713501995479,2021-02-03
"137","UTA",33,0.0260627994097851,0.00116736896433941,0.132268600166225,2021-02-10
"138","UTA",34,0.0175234213363855,0.000606332569770022,0.102381492965113,2021-02-17
"139","UTA",35,0.0122864299714314,0.000315487771812801,0.0780385943786402,2021-02-24
"140","UTA",36,0.00862886901862137,0.000163965950160161,0.0554706440430976,2021-03-03
"141","UTA",37,0.00590392895454466,8.52799251854725e-05,0.0408490792786005,2021-03-10
"142","UTA",38,0.00408133920272582,4.46464601828478e-05,0.0305939010032437,2021-03-17
"143","UTA",39,0.0028774138427899,2.3424259979887e-05,0.0247602369643551,2021-03-24
"144","UTA",40,0.00201166972981999,1.22372312879114e-05,0.0174566973874701,2021-03-31
"145","UTA",41,0.0014349576273321,6.34402572526056e-06,0.0127182543238084,2021-04-07
"146","UTA",42,0.000937749431020049,3.22506703035974e-06,0.00867444248579527,2021-04-14
"147","UTA",43,0.000562781546571757,1.62311598371641e-06,0.00531051262844231,2021-04-21
"148","UTA",44,0.000348440095769439,8.18087971679731e-07,0.0031117430778558,2021-04-28
"149","UTA",45,0.000217660714696155,4.13604948642858e-07,0.00199048849004301,2021-05-05
"150","UTA",46,0.000135194728819389,2.09082946354538e-07,0.00125533981864815,2021-05-12
"151","UTA",47,8.33236545342779e-05,1.05376380231463e-07,0.000815143948154886,2021-05-19
"152","UTA",48,5.2313522683271e-05,5.26583497422947e-08,0.000551634800350437,2021-05-26
"153","UTA",49,3.40192464488834e-05,2.61473826840397e-08,0.000388897552993107,2021-06-02
"154","UTA",50,2.34471033883967e-05,1.35827495432183e-08,0.000290947227923546,2021-06-09
"155","UTA",51,1.84643581267593e-05,7.27383810491013e-09,0.000240608594627012,2021-06-16
"156","UTA",52,1.59260522630094e-05,3.89644901137544e-09,0.000217798175047682,2021-06-23
"157","UVA",1,3.02610004805607e-05,2.71183964555306e-05,3.5178948167343e-05,2020-07-01
"158","UVA",2,0.000124287008465457,8.43519430211155e-05,0.000168232122839348,2020-07-08
"159","UVA",3,0.000589466511581708,0.000309693082182989,0.00093384843095918,2020-07-15
"160","UVA",4,0.00269618344701862,0.00115811143126563,0.00484049144587938,2020-07-22
"161","UVA",5,0.0103854293863916,0.00396649696463029,0.0192284194700911,2020-07-29
"162","UVA",6,0.0257055813621063,0.0112241954731997,0.0407597212033309,2020-08-05
"163","UVA",7,0.0373242898855757,0.0217636708254366,0.0527468996492282,2020-08-12
"164","UVA",8,0.0524680201935302,0.0282079129576012,0.094992674683174,2020-08-19
"165","UVA",9,0.104394040852933,0.0358398304046378,0.228647457517382,2020-08-26
"166","UVA",10,0.270536273925161,0.0621317137645089,0.778381443174119,2020-09-02
"167","UVA",11,0.969945805956945,0.126181399594196,3.30440310649496,2020-09-09
"168","UVA",12,3.19299020862465,0.312860112023433,9.18478616840283,2020-09-16
"169","UVA",13,6.7863584483824,0.972635525143408,12.8656874930037,2020-09-23
"170","UVA",14,9.01841041907878,2.77959309645358,11.1413159218524,2020-09-30
"171","UVA",15,8.25453688603508,5.4570837597535,9.39051161434208,2020-10-07
"172","UVA",16,5.80997127006433,2.74040897472415,7.97796015028376,2020-10-14
"173","UVA",17,3.43272037873099,1.1818487001052,6.67797050173547,2020-10-21
"174","UVA",18,1.8037468906418,0.470139864793199,4.77427737969617,2020-10-28
"175","UVA",19,0.870371482963128,0.173261233854212,2.81344639169503,2020-11-04
"176","UVA",20,0.393437363571232,0.0624427622831638,1.47953595998102,2020-11-11
"177","UVA",21,0.170003796035372,0.0243606935397716,0.719609513005328,2020-11-18
"178","UVA",22,0.0720973524428999,0.0111011205946557,0.329835873368308,2020-11-25
"179","UVA",23,0.0311924987974363,0.00696994485784854,0.14467045882109,2020-12-02
"180","UVA",24,0.0147561669603388,0.005385908014228,0.0620905703974911,2020-12-09
"181","UVA",25,0.00792955313870856,0.00325294757403216,0.0272731488529104,2020-12-16
"182","UVA",26,0.00441531974601041,0.00141656314371964,0.0129661033396351,2020-12-23
"183","UVA",27,0.00229149492999395,0.000500108020957049,0.00696293741707843,2020-12-30
"184","UVA",28,0.00107515069364403,0.000160075021616454,0.00386049964943675,2021-01-06
"185","UVA",29,0.000464373116302498,4.89046771062652e-05,0.00198076443180363,2021-01-13
"186","UVA",30,0.000189430080825595,1.43623483620091e-05,0.000933604643484699,2021-01-20
"187","UVA",31,7.42242291659633e-05,3.98075550844568e-06,0.000400458781585402,2021-01-27
"188","UVA",32,2.84841143513821e-05,1.01775704691757e-06,0.000164673847679566,2021-02-03
"189","UVA",33,1.06742722446992e-05,2.44460039377051e-07,6.70546419588893e-05,2021-02-10
"190","UVA",34,3.9703666968137e-06,5.40633028663967e-08,2.66459922025783e-05,2021-02-17
"191","UVA",35,1.4607161933183e-06,1.07631719618475e-08,1.03306019416991e-05,2021-02-24
"192","UVA",36,5.34829127044619e-07,2.68203207942252e-09,3.92123689692928e-06,2021-03-03
"193","UVA",37,1.95340205744676e-07,4.23659555084473e-10,1.44627328030864e-06,2021-03-10
"194","UVA",38,7.12387345064569e-08,0,5.30500953720626e-07,2021-03-17
"195","UVA",39,2.59999379446903e-08,0,1.94864033886633e-07,2021-03-24
"196","UVA",40,9.69900534767857e-09,0,7.0920371641922e-08,2021-03-31
"197","UVA",41,3.54648962463873e-09,0,3.01314290475253e-08,2021-04-07
"198","UVA",42,1.27417257746123e-09,0,9.23658289163185e-09,2021-04-14
"199","UVA",43,5.02794115895995e-10,0,3.00322311745395e-09,2021-04-21
"200","UVA",44,1.93625833724172e-10,0,2.43394065669914e-09,2021-04-28
"201","UVA",45,4.24385107025119e-11,0,2.31562217448595e-10,2021-05-05
"202","UVA",46,2.72885745211397e-11,0,0,2021-05-12
"203","UVA",47,5.43844918461248e-12,0,0,2021-05-19
"204","UVA",48,0,0,0,2021-05-26
"205","UVA",49,0,0,0,2021-06-02
"206","UVA",50,0,0,0,2021-06-09
"207","UVA",51,0,0,0,2021-06-16
"208","UVA",52,0,0,0,2021-06-23
"1100","ENS",1,0.000335123111082808,0.000291097776916747,0.000391312594288657,2020-07-01
"2100","ENS",2,0.000656737846913932,0.000470114363475916,0.000924308439434849,2020-07-08
"313","ENS",3,0.00164497786903453,0.001012369236585,0.00266056379747878,2020-07-15
"410","ENS",4,0.00459764201301735,0.00247847829740747,0.00828480395607553,2020-07-22
"510","ENS",5,0.0136426404544298,0.00668001820276941,0.0265583273475851,2020-07-29
"610","ENS",6,0.0393505317352462,0.0184344122671897,0.0809379425157477,2020-08-05
"710","ENS",7,0.113764753772571,0.0482192382806769,0.26227821299863,2020-08-12
"810","ENS",8,0.374812020435481,0.133574285175982,0.940105929974874,2020-08-19
"910","ENS",9,1.22744854127854,0.426253299112767,2.90754443815524,2020-08-26
"1010","ENS",10,2.98726628082697,1.32139771233519,5.6235534695263,2020-09-02
"1110","ENS",11,4.79790422828444,2.66161285763248,7.39859894683604,2020-09-09
"1210","ENS",12,6.36723041141459,3.63576023784883,9.55451876296321,2020-09-16
"1310","ENS",13,7.80607672543217,4.41958904539842,11.0350402390376,2020-09-23
"1410","ENS",14,7.92297496064257,4.5663525032681,10.4554022431263,2020-09-30
"1510","ENS",15,7.03071822664121,4.09896357128125,9.23506304916588,2020-10-07
"1610","ENS",16,5.54171673771159,2.96525276574289,7.28376000164272,2020-10-14
"1710","ENS",17,3.84838281594735,2.1898908199522,5.3141766616782,2020-10-21
"1810","ENS",18,2.44540066648897,1.42481066766423,3.57122209088092,2020-10-28
"1910","ENS",19,1.63756883820987,0.829601857848067,2.65567959669536,2020-11-04
"2010","ENS",20,1.10487519915698,0.505166342757936,2.11220310869966,2020-11-11
"2110","ENS",21,0.67291691761814,0.304005337961455,1.4717355460627,2020-11-18
"2210","ENS",22,0.39307008973204,0.181244031501887,0.951874702881279,2020-11-25
"2310","ENS",23,0.237298297269013,0.106923566274623,0.607313944584329,2020-12-02
"2410","ENS",24,0.154195512083451,0.0607935687738978,0.40597973248073,2020-12-09
"2510","ENS",25,0.109246046784437,0.0363281700169924,0.287345785125876,2020-12-16
"2610","ENS",26,0.0797784017392297,0.0189136704972892,0.205660945370239,2020-12-23
"2710","ENS",27,0.0576214229487411,0.010153538454092,0.14461070920205,2020-12-30
"2810","ENS",28,0.0394229332504349,0.00537447930180103,0.0952687358253433,2021-01-06
"2910","ENS",29,0.0248105618868502,0.00276961416288416,0.0612074077684506,2021-01-13
"3010","ENS",30,0.0155036254709011,0.00141821149125041,0.041674033647641,2021-01-20
"314","ENS",31,0.0100033777648814,0.000729415801776193,0.0309477093437329,2021-01-27
"321","ENS",32,0.00666619868401394,0.000376157987881361,0.028229850964429,2021-02-03
"331","ENS",33,0.00441860108000503,0.000195441267810888,0.0224350925593397,2021-02-10
"341","ENS",34,0.00295529701863784,0.000101671652458694,0.0172528228936522,2021-02-17
"351","ENS",35,0.00206351963127361,5.31630952942668e-05,0.0130990253188592,2021-02-24
"361","ENS",36,0.00144518756027655,2.78926172530746e-05,0.00928695227636585,2021-03-03
"371","ENS",37,0.000987105524753793,1.47700263873119e-05,0.00682803926233016,2021-03-10
"381","ENS",38,0.00068163859518508,7.99417781520095e-06,0.0051086609487187,2021-03-17
"391","ENS",39,0.000480468648519576,4.45349016885933e-06,0.00413014702465976,2021-03-24
"401","ENS",40,0.0003358375670674,2.58645440675656e-06,0.00291086318630986,2021-03-31
"411","ENS",41,0.00023971469169967,1.60187525375705e-06,0.00212044513032459,2021-04-07
"421","ENS",42,0.000156844537010483,1.0806524112347e-06,0.00144630422665738,2021-04-14
"431","ENS",43,9.43486369501882e-05,8.12676305886864e-07,0.000885646928543907,2021-04-21
"441","ENS",44,5.86246224831687e-05,6.7816329923201e-07,0.000519184789946461,2021-04-28
"451","ENS",45,3.68277686296528e-05,6.10506169970605e-07,0.000332308358097786,2021-05-05
"461","ENS",46,2.30837962974349e-05,5.76760929485903e-07,0.000209783922824683,2021-05-12
