"","team","week","sm.mean","sm.perc2p5","sm.perc97p5","Date"
"1","COL",1,3.7e-05,3.4e-05,5.3e-05,2020-07-01
"2","COL",2,5.9e-05,4e-05,8e-05,2020-07-08
"3","COL",3,8.1e-05,4.6e-05,0.000131,2020-07-15
"4","COL",4,0.000126,6e-05,0.000219,2020-07-22
"5","COL",5,0.000172,8.6e-05,0.000358,2020-07-29
"6","COL",6,0.000266,0.000112,0.000661,2020-08-05
"7","COL",7,0.000495,0.000176,0.001438,2020-08-12
"8","COL",8,0.001098,0.000361,0.003803,2020-08-19
"9","COL",9,0.00305,0.000666,0.013729,2020-08-26
"10","COL",10,0.01037,0.001569,0.059366,2020-09-02
"11","COL",11,0.037232,0.003951,0.245269,2020-09-09
"12","COL",12,0.142694,0.010814,0.992537,2020-09-16
"13","COL",13,0.473194,0.032128,2.50306,2020-09-23
"14","COL",14,1.075511,0.095306,3.100982,2020-09-30
"15","COL",15,1.65823,0.262183,2.852478,2020-10-07
"16","COL",16,2.032456,0.675266,2.780967,2020-10-14
"17","COL",17,2.059101,1.289176,2.669344,2020-10-21
"18","COL",18,1.821392,1.392271,2.373039,2020-10-28
"19","COL",19,1.646024,1.191626,2.15663,2020-11-04
"20","COL",20,1.523134,1.061436,1.976235,2020-11-11
"21","COL",21,1.432642,0.985964,1.842353,2020-11-18
"22","COL",22,1.311356,0.958197,1.595823,2020-11-25
"23","COL",23,1.145406,0.866082,1.357202,2020-12-02
"24","COL",24,0.964607,0.666266,1.139667,2020-12-09
"25","COL",25,0.768857,0.437679,0.939272,2020-12-16
"26","COL",26,0.603885,0.277402,0.78164,2020-12-23
"27","COL",27,0.457935,0.175568,0.63939,2020-12-30
"28","COL",28,0.343716,0.10488,0.516402,2021-01-06
"29","COL",29,0.248199,0.058731,0.409787,2021-01-13
"30","COL",30,0.174712,0.032319,0.319413,2021-01-20
"31","COL",31,0.119844,0.017248,0.243291,2021-01-27
"32","COL",32,0.081462,0.009117,0.185443,2021-02-03
"33","COL",33,0.054237,0.004736,0.138071,2021-02-10
"34","COL",34,0.035845,0.002419,0.10161,2021-02-17
"35","COL",35,0.023228,0.001201,0.073273,2021-02-24
"36","COL",36,0.014716,0.00059,0.051406,2021-03-03
"37","COL",37,0.009282,0.000269,0.035772,2021-03-10
"38","COL",38,0.005856,0.000119,0.024768,2021-03-17
"39","COL",39,0.0036,5.5e-05,0.016605,2021-03-24
"40","COL",40,0.002197,3e-05,0.010855,2021-03-31
"41","COL",41,0.001334,6e-06,0.007052,2021-04-07
"42","COL",42,0.000807,2e-06,0.004564,2021-04-14
"43","COL",43,0.000489,0,0.002945,2021-04-21
"44","COL",44,0.000296,0,0.001858,2021-04-28
"45","COL",45,0.000179,0,0.001187,2021-05-05
"46","COL",46,0.000108,0,0.000756,2021-05-12
"47","COL",47,6.5e-05,0,0.000483,2021-05-19
"48","COL",48,4e-05,0,3e-04,2021-05-26
"49","COL",49,2.4e-05,0,0.000193,2021-06-02
"50","COL",50,1.4e-05,0,0.000121,2021-06-09
"51","COL",51,8e-06,0,7.9e-05,2021-06-16
"52","COL",52,5e-06,0,4.5e-05,2021-06-23
"261","COL2",1,2.69696542208009e-05,2.40515445766323e-05,3.00440239165441e-05,2020-07-01
"262","COL2",2,5.50686600312587e-05,4.54981355370606e-05,6.57403321670397e-05,2020-07-08
"263","COL2",3,0.000115850221288117,8.8931183230175e-05,0.000153087463817656,2020-07-15
"264","COL2",4,0.000256687999033183,0.000181318764915273,0.000366424604055848,2020-07-22
"265","COL2",5,0.000593900647528516,0.000381075524314514,0.000914459029522586,2020-07-29
"266","COL2",6,0.00140031215741029,0.00081313028311642,0.00232376626178812,2020-08-05
"267","COL2",7,0.00343953223980246,0.00179789156676165,0.00615282781101618,2020-08-12
"268","COL2",8,0.00869146511755564,0.0040703943114322,0.0167522667196251,2020-08-19
"269","COL2",9,0.0223903284646037,0.00933739179605277,0.0464017605703048,2020-08-26
"270","COL2",10,0.0601781696288729,0.022293127243593,0.133667376351568,2020-09-02
"271","COL2",11,0.161939749267565,0.0539639740215113,0.381107145944626,2020-09-09
"272","COL2",12,0.430905460025455,0.131644040488983,1.04185197607129,2020-09-16
"273","COL2",13,1.07377228759122,0.322063685655211,2.47547859221263,2020-09-23
"274","COL2",14,2.27790116660902,0.773590650921785,4.35328443385866,2020-09-30
"275","COL2",15,3.65986137726816,1.70051902985266,4.92010698807797,2020-10-07
"276","COL2",16,4.17714178385258,3.02903717814567,4.73414830084161,2020-10-14
"277","COL2",17,3.59141083157327,2.24696391127669,4.39922451768072,2020-10-21
"278","COL2",18,2.3993046731009,1.15303231675761,3.75119850816553,2020-10-28
"279","COL2",19,1.38626305899426,0.556493134292866,2.64836435837516,2020-11-04
"280","COL2",20,0.745066609959584,0.263765135685467,1.62011444377477,2020-11-11
"281","COL2",21,0.388066214356666,0.125070185355425,0.918709072509646,2020-11-18
"282","COL2",22,0.197530764008493,0.0589731671406158,0.497072349780079,2020-11-25
