"","team","week","sm.mean","sm.perc2p5","sm.perc97p5","Date"
"1","COL",1,0.001004,0.000856,0.001237,2020-07-01
"2","COL",2,0.002299,0.001598,0.00339,2020-07-08
"3","COL",3,0.005001,0.002919,0.008709,2020-07-15
"4","COL",4,0.011499,0.005392,0.023576,2020-07-22
"5","COL",5,0.026581,0.010495,0.063238,2020-07-29
"6","COL",6,0.068221,0.022586,0.184983,2020-08-05
"7","COL",7,0.217478,0.057861,0.718144,2020-08-12
"8","COL",8,0.922742,0.19313,3.566704,2020-08-19
"9","COL",9,4.667306,0.764044,19.541168,2020-08-26
"10","COL",10,19.126869,3.429873,61.621519,2020-09-02
"11","COL",11,42.001194,13.561,71.297182,2020-09-09
"12","COL",12,55.632862,36.210811,69.76625,2020-09-16
"13","COL",13,56.472868,43.729068,67.139357,2020-09-23
"14","COL",14,56.468766,41.86475,69.49642,2020-09-30
"15","COL",15,55.899075,41.832585,66.565605,2020-10-07
"16","COL",16,52.733684,43.655894,60.425691,2020-10-14
"17","COL",17,47.514527,33.628356,53.277491,2020-10-21
"18","COL",18,36.830973,18.048175,44.042489,2020-10-28
"19","COL",19,26.838184,9.027147,36.508269,2020-11-04
"20","COL",20,18.345299,4.432663,30.068276,2020-11-11
"21","COL",21,11.862396,2.1746,23.23754,2020-11-18
"22","COL",22,7.080578,1.020379,16.366716,2020-11-25
"23","COL",23,4.070553,0.473627,10.659626,2020-12-02
"24","COL",24,2.265955,0.21655,6.637648,2020-12-09
"25","COL",25,1.215386,0.096228,3.889951,2020-12-16
"26","COL",26,0.651018,0.042713,2.269165,2020-12-23
"27","COL",27,0.340051,0.018456,1.275239,2020-12-30
"28","COL",28,0.177463,0.00778,0.711648,2021-01-06
"29","COL",29,0.090472,0.003131,0.386754,2021-01-13
"30","COL",30,0.045167,0.001177,0.204721,2021-01-20
"31","COL",31,0.022169,0.000453,0.106639,2021-01-27
"32","COL",32,0.010776,1e-04,0.054906,2021-02-03
"33","COL",33,0.005134,1.6e-05,0.027787,2021-02-10
"34","COL",34,0.002388,0,0.013662,2021-02-17
"35","COL",35,0.001085,0,0.006679,2021-02-24
"36","COL",36,0.000465,0,0.003075,2021-03-03
"37","COL",37,0.000188,0,0.001453,2021-03-10
"38","COL",38,7e-05,0,0.000664,2021-03-17
"39","COL",39,2.3e-05,0,0.000234,2021-03-24
"40","COL",40,7e-06,0,6.6e-05,2021-03-31
"41","COL",41,2e-06,0,1.6e-05,2021-04-07
"42","COL",42,0,0,0,2021-04-14
"43","COL",43,0,0,0,2021-04-21
"44","COL",44,0,0,0,2021-04-28
"45","COL",45,0,0,0,2021-05-05
"46","COL",46,0,0,0,2021-05-12
"47","COL",47,0,0,0,2021-05-19
"48","COL",48,0,0,0,2021-05-26
"49","COL",49,0,0,0,2021-06-02
"50","COL",50,0,0,0,2021-06-09
"51","COL",51,0,0,0,2021-06-16
"52","COL",52,0,0,0,2021-06-23
"261","COL2",1,0.00077493349756304,0.000681494896991877,0.000875701509124017,2020-07-01
