"","team","week","sm.mean","sm.perc2p5","sm.perc97p5","Date"
"1","COL",1,7e-05,6e-05,8.7e-05,2020-07-01
"2","COL",2,0.000162,0.000115,0.000238,2020-07-08
"3","COL",3,0.000354,0.000209,0.000614,2020-07-15
"4","COL",4,0.00082,0.000391,0.001671,2020-07-22
"5","COL",5,0.001897,0.000756,0.004482,2020-07-29
"6","COL",6,0.004864,0.00163,0.013115,2020-08-05
"7","COL",7,0.015547,0.004165,0.051205,2020-08-12
"8","COL",8,0.066292,0.013961,0.25567,2020-08-19
"9","COL",9,0.334169,0.05531,1.387925,2020-08-26
"10","COL",10,1.332298,0.247214,4.079576,2020-09-02
"11","COL",11,2.784653,0.968036,4.385784,2020-09-09
"12","COL",12,3.483768,2.457914,4.222634,2020-09-16
"13","COL",13,3.450033,2.713712,4.116351,2020-09-23
"14","COL",14,3.511605,2.534789,4.34941,2020-09-30
"15","COL",15,3.542593,2.632747,4.152753,2020-10-07
"16","COL",16,3.362059,2.860926,3.776256,2020-10-14
"17","COL",17,3.026473,1.99299,3.392641,2020-10-21
"18","COL",18,2.335242,1.056798,2.809814,2020-10-28
"19","COL",19,1.687419,0.519259,2.357291,2020-11-04
"20","COL",20,1.142342,0.252614,1.955964,2020-11-11
"21","COL",21,0.733219,0.123135,1.51414,2020-11-18
"22","COL",22,0.435469,0.057915,1.057436,2020-11-25
"23","COL",23,0.249934,0.027317,0.69199,2020-12-02
"24","COL",24,0.139153,0.012586,0.422973,2020-12-09
"25","COL",25,0.074814,0.005614,0.248284,2020-12-16
"26","COL",26,0.040226,0.002495,0.144833,2020-12-23
"27","COL",27,0.021067,0.00108,0.0819,2020-12-30
"28","COL",28,0.011024,0.000463,0.045929,2021-01-06
"29","COL",29,0.005649,0.000189,0.025031,2021-01-13
"30","COL",30,0.00283,7.4e-05,0.013272,2021-01-20
"31","COL",31,0.001395,2.6e-05,0.006925,2021-01-27
"32","COL",32,0.000683,8e-06,0.003573,2021-02-03
"33","COL",33,0.000328,1e-06,0.001811,2021-02-10
"34","COL",34,0.000154,0,0.000897,2021-02-17
"35","COL",35,7.1e-05,0,0.000439,2021-02-24
"36","COL",36,3.1e-05,0,0.000205,2021-03-03
"37","COL",37,1.3e-05,0,9.7e-05,2021-03-10
"38","COL",38,5e-06,0,4.5e-05,2021-03-17
"39","COL",39,2e-06,0,1.7e-05,2021-03-24
"40","COL",40,1e-06,0,5e-06,2021-03-31
"41","COL",41,0,0,1e-06,2021-04-07
"42","COL",42,0,0,0,2021-04-14
"43","COL",43,0,0,0,2021-04-21
"44","COL",44,0,0,0,2021-04-28
"45","COL",45,0,0,0,2021-05-05
"46","COL",46,0,0,0,2021-05-12
"47","COL",47,0,0,0,2021-05-19
"48","COL",48,0,0,0,2021-05-26
"49","COL",49,0,0,0,2021-06-02
"50","COL",50,0,0,0,2021-06-09
"51","COL",51,0,0,0,2021-06-16
"52","COL",52,0,0,0,2021-06-23
"261","COL2",1,6.05138459422965e-05,5.33622425167311e-05,6.862534909654e-05,2020-07-01
"262","COL2",2,0.00024046204884808,0.000190053448892343,0.000306256811440117,2020-07-08
"263","COL2",3,0.000918707810781993,0.000638891543204927,0.00131681300559372,2020-07-15
"264","COL2",4,0.00367864970212425,0.00223264031694229,0.00591747727400842,2020-07-22
"265","COL2",5,0.0155833854318942,0.00821428451461243,0.0280420101744736,2020-07-29
"266","COL2",6,0.0676496086824319,0.0308385604288613,0.135465235337323,2020-08-05
"267","COL2",7,0.306635812467105,0.120979335940979,0.673809800451916,2020-08-12
"268","COL2",8,1.34949540825793,0.481377943476003,3.06119163328358,2020-08-19
"269","COL2",9,4.67054254685034,1.81989769085582,8.91434836712169,2020-08-26
"270","COL2",10,9.28149837763203,5.6059580279331,11.120700556666,2020-09-02
"271","COL2",11,8.87157199177557,6.01317899041796,10.1749665514881,2020-09-09
"272","COL2",12,4.98341934744155,2.41646867922116,7.93216101562016,2020-09-16
"273","COL2",13,2.20156768848978,0.915228473325892,4.13269909311842,2020-09-23
"274","COL2",14,0.914973612742365,0.347610539419419,1.84044485175998,2020-09-30
"275","COL2",15,0.378370158778315,0.133699781099472,0.793158735723729,2020-10-07
"276","COL2",16,0.155614359691035,0.0513574968547447,0.337220910411517,2020-10-14
"277","COL2",17,0.0655408875220695,0.0202512172084991,0.146331561973132,2020-10-21
