"","team","week","sm.mean","sm.perc2p5","sm.perc97p5","Date"
"133","UTA",29,0.0534190186831852,0.0176976036953268,0.1452430380358,2021-01-13
"134","UTA",30,0.0406945030739797,0.0121852749836402,0.105722801539826,2021-01-20
"135","UTA",31,0.0329566874810771,0.00859538030545166,0.0810080715257996,2021-01-27
"136","UTA",32,0.0279672085724329,0.00649942890196521,0.0730312336706015,2021-02-03
"137","UTA",33,0.0242952293269656,0.00508302222921774,0.0666824854183118,2021-02-10
"138","UTA",34,0.0203256537901003,0.00408837283376172,0.0566005157413,2021-02-17
"139","UTA",35,0.0165209003880502,0.00316447799358802,0.044771507273359,2021-02-24
"140","UTA",36,0.0125792519597495,0.00229481032215465,0.033479965295126,2021-03-03
"141","UTA",37,0.00898579691083335,0.00167286316684915,0.0225292459054041,2021-03-10
"142","UTA",38,0.00642611868858838,0.00121520336948483,0.0154335490061768,2021-03-17
"143","UTA",39,0.00481797245702338,0.00089854886080066,0.0116072258872085,2021-03-24
"144","UTA",40,0.00369200480083216,0.000683051058515213,0.00950393897559916,2021-03-31
"145","UTA",41,0.00262732913129332,0.000480956243325901,0.007013382520625,2021-04-07
"146","UTA",42,0.00175928795724844,0.000334590007408006,0.0046523012705748,2021-04-14
"147","UTA",43,0.00115127300213572,0.000224175472726167,0.00299312715559677,2021-04-21
"148","UTA",44,0.000736703073675511,0.000149320847764042,0.00199974253536192,2021-04-28
"149","UTA",45,0.000468634839615906,9.90210073534393e-05,0.00129032833589113,2021-05-05
"150","UTA",46,0.000300259099700218,6.36915682606702e-05,0.000834376300418567,2021-05-12
"151","UTA",47,0.000189974696978781,4.08120751844247e-05,0.000518850096684567,2021-05-19
"152","UTA",48,0.000119144141551249,2.59933325622808e-05,0.000325010538009861,2021-05-26
"153","UTA",49,7.58531881555299e-05,1.66509877334002e-05,0.00020995230253166,2021-06-02
"154","UTA",50,4.57629092715245e-05,1.03652982197586e-05,0.00012538602565667,2021-06-09
"155","UTA",51,2.57366214635344e-05,6.20586653441872e-06,6.60726332587233e-05,2021-06-16
"156","UTA",52,1.41012536869503e-05,3.52238575924098e-06,3.5080991446249e-05,2021-06-23
"157","UVA",1,0,0,0,2020-07-01
"158","UVA",2,0,0,0,2020-07-08
"159","UVA",3,0,0,0,2020-07-15
"160","UVA",4,0,0,0,2020-07-22
"161","UVA",5,0,0,0,2020-07-29
"162","UVA",6,0,0,0,2020-08-05
"163","UVA",7,0,0,0,2020-08-12
"164","UVA",8,0,0,0,2020-08-19
"165","UVA",9,0.010841571011353,0.00792569325591669,0.0136907466070374,2020-08-26
"166","UVA",10,0.0833932774136978,0.0446596199250509,0.130048716872778,2020-09-02
"167","UVA",11,0.307937422626169,0.102912609458321,0.622261903670631,2020-09-09
"168","UVA",12,1.00654174478201,0.219447252901342,2.39016657050389,2020-09-16
"169","UVA",13,2.47232418556705,0.437225647595812,5.75178922286791,2020-09-23
"170","UVA",14,3.98871675870179,0.78684745681399,7.65743206595899,2020-09-30
"171","UVA",15,4.465189088367,1.22550647633962,6.70994284792714,2020-10-07
"172","UVA",16,4.00819357275679,1.61309130262902,5.11864414479949,2020-10-14
"173","UVA",17,3.243224259689,1.80748151183795,3.72613882115419,2020-10-21
"174","UVA",18,2.47216862913013,1.77207148243851,2.65791759996391,2020-10-28
"175","UVA",19,1.77875518157747,1.25126095985269,1.95217043156149,2020-11-04
"176","UVA",20,1.20666096150115,0.616322592185901,1.46827299037012,2020-11-11
"177","UVA",21,0.777147197193596,0.275679794000599,1.13010394802618,2020-11-18
"178","UVA",22,0.481069962197732,0.115302168778913,0.883823501529859,2020-11-25
"179","UVA",23,0.289503851126808,0.0459844058512667,0.706891168443731,2020-12-02
"180","UVA",24,0.171110728397117,0.0179665676247243,0.553462673705228,2020-12-09
"181","UVA",25,0.100309281815001,0.00692699784851615,0.433719331028925,2020-12-16
"182","UVA",26,0.058756172332493,0.00259205635716711,0.317553915809509,2020-12-23
"183","UVA",27,0.0345653877166807,0.000935643349015738,0.22332872435309,2020-12-30
"184","UVA",28,0.0205403256296284,0.000315912424131233,0.151877338980284,2021-01-06
"185","UVA",29,0.0123443216259985,0.000103983690277896,0.100888161186177,2021-01-13
"186","UVA",30,0.00751899720342521,3.24635762866499e-05,0.0658718554370412,2021-01-20
"187","UVA",31,0.00465011277180051,9.8049225112629e-06,0.0423527867864403,2021-01-27
"188","UVA",32,0.00291260608191934,2.87263400092558e-06,0.0267576130770955,2021-02-03
"189","UVA",33,0.00183959722033636,7.57594438301253e-07,0.0166266567774722,2021-02-10
"190","UVA",34,0.00117992079784252,1.84091389311977e-07,0.0103269195668533,2021-02-17
"191","UVA",35,0.000764179682338087,4.08796231201421e-08,0.00640320641590086,2021-02-24
"192","UVA",36,0.000496646795239435,8.04484376066223e-09,0.00383628751039018,2021-03-03
"193","UVA",37,0.000327287476655317,2.68967970562244e-09,0.00230310355834771,2021-03-10
"194","UVA",38,0.000216375577086254,3.22639054457651e-12,0.00133481184937926,2021-03-17
"195","UVA",39,0.000147042511780121,0,0.000832198103768558,2021-03-24
"196","UVA",40,0.000100417341745251,0,0.000501917504587584,2021-03-31
"197","UVA",41,6.9458436634911e-05,0,0.000287626029173351,2021-04-07
"198","UVA",42,4.69030106359508e-05,0,0.000159270083781204,2021-04-14
"199","UVA",43,3.25829475557615e-05,0,0.000104016242804607,2021-04-21
"200","UVA",44,2.3275895246737e-05,0,6.3238127953408e-05,2021-04-28
"201","UVA",45,1.6330343562308e-05,0,3.30678358024571e-05,2021-05-05
"202","UVA",46,1.11875256662595e-05,0,2.01010398693906e-05,2021-05-12
"203","UVA",47,7.90259594313419e-06,0,1.23613617993617e-05,2021-05-19
"204","UVA",48,5.37423941065891e-06,0,7.6913105815197e-06,2021-05-26
"205","UVA",49,3.69351450846068e-06,0,5.23903023188867e-06,2021-06-02
"206","UVA",50,2.71994505038169e-06,0,3.53379977043112e-06,2021-06-09
"207","UVA",51,1.80754647410095e-06,0,2.05724835068457e-06,2021-06-16
"208","UVA",52,1.08751521858083e-06,0,1.43526150727013e-06,2021-06-23
"1100","ENS",1,0.120027061916437,0.0451992967169556,0.262723872951298,2020-07-01
"2100","ENS",2,0.12142573954131,0.0472623136641655,0.238252460450969,2020-07-08
"313","ENS",3,0.119251804542269,0.0472768347299796,0.214689547504201,2020-07-15
"410","ENS",4,0.115287181507264,0.046147643441751,0.19718711111865,2020-07-22
"510","ENS",5,0.110800220829071,0.0429767476140403,0.181747365742901,2020-07-29
"610","ENS",6,0.106999129955767,0.0393376080224355,0.171102912298651,2020-08-05
"710","ENS",7,0.105160586076418,0.0372463397381064,0.166286742493604,2020-08-12
"810","ENS",8,0.107236762565293,0.03655722554126,0.170112735649853,2020-08-19
"910","ENS",9,0.125945576981444,0.0423426919702347,0.202104357658967,2020-08-26
"1010","ENS",10,0.200561707484616,0.070389686724731,0.325864226526315,2020-09-02
"1110","ENS",11,0.385796994733636,0.138416849245591,0.650629166106243,2020-09-09
"1210","ENS",12,0.714510346964421,0.265082759506584,1.25807768209539,2020-09-16
"1310","ENS",13,1.22303813749287,0.478757899435628,2.16767443124539,2020-09-23
"1410","ENS",14,1.73596466826122,0.730345495243968,2.82053236452972,2020-09-30
"1510","ENS",15,1.98306535593878,0.90991129622495,2.88228879046468,2020-10-07
"1610","ENS",16,1.9397808669773,1.03032721503292,2.67749857218229,2020-10-14
"1710","ENS",17,1.7196619901716,1.03028157576112,2.39865193441141,2020-10-21
"1810","ENS",18,1.40561573579472,0.909153927063017,2.08777801521147,2020-10-28
"1910","ENS",19,1.07444505270364,0.690616780302531,1.77756873251326,2020-11-04
"2010","ENS",20,0.778460418220423,0.463794523801711,1.378847258305,2020-11-11
"2110","ENS",21,0.551457619522461,0.300882098825115,1.01628633622342,2020-11-18
"2210","ENS",22,0.386395708152881,0.200094863991461,0.710442145850233,2020-11-25
"2310","ENS",23,0.276771134147527,0.140307925042024,0.515339030462036,2020-12-02
"2410","ENS",24,0.203675393571918,0.101350022903805,0.394699177898631,2020-12-09
"2510","ENS",25,0.151407076700442,0.071888399130218,0.32015609802572,2020-12-16
"2610","ENS",26,0.109768597428534,0.050841034768133,0.241997923735751,2020-12-23
"2710","ENS",27,0.081420425465969,0.0364354251685497,0.182323331016571,2020-12-30
"2810","ENS",28,0.0623478440942207,0.0267898367104636,0.141222373084707,2021-01-06
"2910","ENS",29,0.0475968367815496,0.0198283730607131,0.108211820975752,2021-01-13
"3010","ENS",30,0.0363388658884376,0.0146025765308998,0.0840375049149992,2021-01-20
"314","ENS",31,0.028210517509441,0.0108607668620128,0.0655617159325479,2021-01-27
"321","ENS",32,0.0222301683404407,0.0082964693839629,0.0535997353948029,2021-02-03
"331","ENS",33,0.0175491895772398,0.00644491499097685,0.0438844988989694,2021-02-10
"341","ENS",34,0.0138948161810572,0.00514664536186551,0.0354930104527209,2021-02-17
"351","ENS",35,0.0109975943079135,0.00419414872261421,0.0283026705020038,2021-02-24
"361","ENS",36,0.00867447188280617,0.00346956296058405,0.0223990255864595,2021-03-03
"371","ENS",37,0.00684659546473205,0.002939892280244,0.017540290150304,2021-03-10
"381","ENS",38,0.00547281409040505,0.00256924639436637,0.0137551382159462,2021-03-17
"391","ENS",39,0.00451260531646728,0.00231370857742597,0.0112394052575383,2021-03-24
"401","ENS",40,0.0038082142675402,0.00211413791096447,0.00917832901971173,2021-03-31
"411","ENS",41,0.00325376363489563,0.00197971116149527,0.00739341821706958,2021-04-07
"421","ENS",42,0.00282322299688536,0.00187694238041039,0.00595256942699532,2021-04-14
"431","ENS",43,0.00250673140152297,0.00179341974857299,0.00484126545070907,2021-04-21
"441","ENS",44,0.00229050969412319,0.00174243502638641,0.00401145271739172,2021-04-28
"451","ENS",45,0.00212664071785838,0.00169431835460777,0.00337232253241187,2021-05-05
"461","ENS",46,0.00201284252740395,0.00165977593627932,0.00294761938768527,2021-05-12
"471","ENS",47,0.00193534320708632,0.00163600479994014,0.00262762238850291,2021-05-19
"481","ENS",48,0.00187360836903815,0.00161178621639034,0.00241750236925191,2021-05-26
"491","ENS",49,0.00182900716465029,0.00159183550327134,0.0022762578979644,2021-06-02
"501","ENS",50,0.0017940522254975,0.00157368692842009,0.00217672966604908,2021-06-09
"511","ENS",51,0.00176943892529686,0.00156054028694228,0.00210910994728989,2021-06-16
"521","ENS",52,0.00175218478589575,0.00155083118951369,0.00205928834514188,2021-06-23
