"","scenario","team","agegroup","cml","lower","upper"
"1","HP01_","COL","Overall",20.289671,14.856293,26.763731
"2","HP01_","COL","0-4 years",0.569073,0.387204,0.793667
"3","HP01_","COL","5-17 years",1.019572,0.708043,1.393129
"4","HP01_","COL","18-49 years",13.110853,10.446297,15.493867
"5","HP01_","COL","50-64 years",16.535554,12.760728,19.90081
"6","HP01_","COL","65+ years",85.736179,57.393478,121.915766
"7","HP01_","NEU","Overall",42.562992,42.371198,43.151162
"8","HP01_","NEU","0-4 years",1.110005,1.103035,1.1319
"9","HP01_","NEU","5-17 years",2.41064,2.390936,2.472464
"10","HP01_","NEU","18-49 years",11.892815,11.839105,12.063186
"11","HP01_","NEU","50-64 years",21.083104,21.001956,21.335766
"12","HP01_","NEU","65+ years",253.482856,252.334292,256.997604
"13","HP01_","UTA","Overall",43.5658358543752,21.0468043218964,59.6739152187835
"14","HP01_","UTA","0-4 years",1.90550572710846,1.03794158584628,2.38563378080882
"15","HP01_","UTA","5-17 years",2.8650013840052,1.65131068348128,3.4731137918308
"16","HP01_","UTA","18-49 years",20.8633040769107,11.8330249321904,25.5732512235506
"17","HP01_","UTA","50-64 years",22.0606215259606,12.4016674630495,27.1520489252979
"18","HP01_","UTA","65+ years",236.747004951225,104.843455131609,340.71960431907
"19","HP01_","UVA","Overall",27.5630945069839,21.4176594969076,32.9815951979674
"20","HP01_","UVA","0-4 years",1.44916256853936,1.15838087288311,1.6957523399044
"21","HP01_","UVA","5-17 years",5.15738135704218,4.62862793446049,5.52552252325844
"22","HP01_","UVA","18-49 years",13.1115263129476,10.5374105421698,15.2744578859634
"23","HP01_","UVA","50-64 years",22.1967409010768,17.6012318167971,26.1199775661901
"24","HP01_","UVA","65+ years",108.050326911973,81.8539299171972,131.715393608491
"25","HP01_","IMP","Overall",36.2768555785302,33.2982236855507,41.0435726251017
"26","HP01_","IMP","0-4 years",1.18921765902775,1.09564330247344,1.30251522879641
"27","HP01_","IMP","5-17 years",2.39613662654073,2.30307546841535,2.46405012524797
"28","HP01_","IMP","18-49 years",9.92260383232399,9.1580177938405,10.6750824270955
"29","HP01_","IMP","50-64 years",16.5416494911981,14.8904965297781,17.8929379166825
"30","HP01_","IMP","65+ years",255.26366770704,231.451928475504,296.488802485616
"31","HP01_","COL2","Overall",20.781463921737,19.461013659272,22.0570304066267
"32","HP01_","COL2","0-4 years",1.63925782066797,1.57534705909085,1.69625049042021
"33","HP01_","COL2","5-17 years",3.0277127588531,2.95713135975231,3.08590112716834
"34","HP01_","COL2","18-49 years",12.6045588481429,12.1113153761884,13.0604284319155
"35","HP01_","COL2","50-64 years",12.5072246411284,11.6076637356046,13.3721325004544
"36","HP01_","COL2","65+ years",94.0243886664004,86.6116147726196,101.648174282284
