"","scenario","team","agegroup","cml","lower","upper"
"43","HP01_","UVA","18-49 years",140.035262012901,113.344901778483,162.184811147756
"44","HP01_","UVA","50-64 years",199.871104194746,159.521619350176,233.979374481252
"45","HP01_","UVA","65+ years",95.1737798443843,72.3327508381795,115.703601026045
"46","HP01_","UVA","0-4 years",140.358656845434,113.853174764723,162.580414910558
"47","HP01_","UVA","5-17 years",123.968901404301,112.038559198508,132.239008514768
"48","HP01_","UVA","18-49 years",146.546887810139,119.965612779821,168.530534249859
"49","HP01_","UVA","50-64 years",211.303699303962,170.570856637367,245.602392415056
"50","HP01_","UVA","65+ years",118.959751709944,91.6758028053759,143.312877036122
"51","HP01_","UVA","0-4 years",127.343586047445,101.225381874345,149.32526048616
"52","HP01_","UVA","5-17 years",119.125388420803,106.092569485799,128.278974183355
"53","HP01_","UVA","18-49 years",145.817622341668,118.212438683898,168.535804629775
"54","HP01_","UVA","50-64 years",207.914944175145,165.995483801706,243.082576679382
"55","HP01_","UVA","65+ years",100.503896709855,75.982280389287,122.368063517225
"56","HP01_","UVA","0-4 years",125.883131019016,100.307095550392,147.56284045367
"57","HP01_","UVA","5-17 years",118.829307714034,105.941610428886,127.935097699708
"58","HP01_","UVA","18-49 years",124.320882929285,99.0797794927314,145.637451009889
"59","HP01_","UVA","50-64 years",173.955267182452,136.081719267771,206.482005746813
"60","HP01_","UVA","65+ years",89.6941485251799,66.8601626624407,110.360360911733
"61","HP01_","UVA","0-4 years",88.5081072736237,70.6789022411528,104.024721291857
"62","HP01_","UVA","5-17 years",124.273692453409,112.709490710013,132.353410702617
"63","HP01_","UVA","18-49 years",112.375292565755,90.0775093406363,131.627012580292
"64","HP01_","UVA","50-64 years",166.242465038665,131.79825821654,196.357593497854
"65","HP01_","UVA","65+ years",90.5954304485832,69.0428182958252,110.374277866621
"66","HP01_","UVA","0-4 years",113.549951351533,89.469667110736,134.164482469653
"67","HP01_","UVA","5-17 years",118.54115047221,105.142387323687,127.967439741454
"68","HP01_","UVA","18-49 years",108.159875659152,84.8583514111685,128.193920993778
"69","HP01_","UVA","50-64 years",151.282689864624,117.144752929822,181.084108083123
"70","HP01_","UVA","65+ years",72.9110218140893,54.068202379579,90.2137036319216
"71","HP01_","UVA","0-4 years",124.335741725465,98.9380955346614,145.870610863169
"72","HP01_","UVA","5-17 years",120.29201870624,107.231862520878,129.417261566342
"73","HP01_","UVA","18-49 years",124.744424539104,99.5416190787866,145.99448621171
"74","HP01_","UVA","50-64 years",168.390817933673,132.236382444929,199.527823725007
"75","HP01_","UVA","65+ years",86.4588397042914,65.0464746363746,105.822098960212
"76","HP01_","UVA","0-4 years",129.54942584676,102.661987209704,152.290744168682
"77","HP01_","UVA","5-17 years",115.724946561976,102.085228312243,125.431466305839
"78","HP01_","UVA","18-49 years",107.872822209096,84.2168874286277,128.167475142745
"79","HP01_","UVA","50-64 years",147.064346154636,112.756965791904,176.946880688523
"80","HP01_","UVA","65+ years",99.5549061775495,73.7202826118856,123.783582685253
"81","HP01_","UVA","0-4 years",131.612767196858,106.630695163079,152.904380012655
"82","HP01_","UVA","5-17 years",123.724046891995,112.099722241903,131.862011332214
"83","HP01_","UVA","18-49 years",112.098176009687,89.3665428557915,131.794842451313
"84","HP01_","UVA","50-64 years",152.980286856002,120.080256236834,182.012431501903
"85","HP01_","UVA","65+ years",71.4118129604165,53.924412171352,87.6103291143038
"86","HP01_","UVA","0-4 years",125.492948750917,99.3274478355054,147.599909463331
"87","HP01_","UVA","5-17 years",119.302639240397,105.859751367102,128.686498755684
"88","HP01_","UVA","18-49 years",136.816088310008,110.053217905704,158.999686791333
"89","HP01_","UVA","50-64 years",185.057155518244,146.022371005396,218.134308245339
"90","HP01_","UVA","65+ years",92.1437936740127,69.2141751996355,112.716107287595
"91","HP01_","UVA","0-4 years",76.1228538623396,60.6736680058561,89.7333003831543
"92","HP01_","UVA","5-17 years",125.01791073988,113.730866154577,132.90227442511
"93","HP01_","UVA","18-49 years",112.298632058093,90.2985790395714,131.320473045899
"94","HP01_","UVA","50-64 years",169.094264878889,134.615229361202,199.242123455348
"95","HP01_","UVA","65+ years",94.0201798183413,71.9891780284877,114.248510641723
"96","HP01_","UVA","0-4 years",125.878059048424,99.7535807633392,148.012460466476
"97","HP01_","UVA","5-17 years",119.760183462758,106.473891308258,129.064198897932
"98","HP01_","UVA","18-49 years",119.305209272057,94.1697410607299,140.648839459999
"99","HP01_","UVA","50-64 years",171.823819732916,133.997509696737,204.404502872885
"100","HP01_","UVA","65+ years",90.619294110166,67.6043961453194,111.464514797569
"101","HP01_","UVA","0-4 years",120.937538317674,94.6099014387145,143.222910118158
"102","HP01_","UVA","5-17 years",119.344096412724,105.231725443404,129.114549044141
"103","HP01_","UVA","18-49 years",125.521207127632,98.4443606063049,148.282230742534
"104","HP01_","UVA","50-64 years",193.413922982307,150.201261024989,230.18759782784
"105","HP01_","UVA","65+ years",105.065977652734,78.0826125756282,129.440415909472
"106","HP01_","UVA","0-4 years",130.417547389516,104.72233488508,152.122689821097
"107","HP01_","UVA","5-17 years",124.252586455676,112.048435008769,132.663825035874
"108","HP01_","UVA","18-49 years",138.800612769446,112.005792651628,161.170584998294
"109","HP01_","UVA","50-64 years",201.68098435215,160.775739179678,236.394854482742
"110","HP01_","UVA","65+ years",103.915183669745,79.1547878226979,126.24376372749
"111","HP01_","UVA","0-4 years",131.372305615075,105.190879427367,153.542642168086
"112","HP01_","UVA","5-17 years",122.041996743501,109.417860295427,130.832982326363
"113","HP01_","UVA","18-49 years",122.122247483128,97.1721314440603,143.343193464951
"114","HP01_","UVA","50-64 years",169.956611932385,133.38265209003,201.613501668585
"115","HP01_","UVA","65+ years",80.231800616514,60.3625303159334,98.3749312119177
"116","HP01_","UVA","0-4 years",142.888386337135,116.462819625395,165.008150504118
"117","HP01_","UVA","5-17 years",125.868537973641,114.389144484766,133.778938526368
"118","HP01_","UVA","18-49 years",146.431034977996,120.169909434041,168.182953618128
"119","HP01_","UVA","50-64 years",211.507720111591,171.413937796604,245.307526423847
"120","HP01_","UVA","65+ years",116.87882349579,90.4296378784722,140.515445409559
"121","HP01_","UVA","0-4 years",131.777056534345,103.165014224512,155.784353308914
"122","HP01_","UVA","5-17 years",117.634616082771,102.932058138728,127.830278954682
"123","HP01_","UVA","18-49 years",117.95999474063,91.6862392464667,140.148183490719
"124","HP01_","UVA","50-64 years",177.797595079527,136.746633543684,212.906419202527
"125","HP01_","UVA","65+ years",124.648318409733,92.3664963529653,153.66454619132
"126","HP01_","UVA","0-4 years",133.597802673858,106.95793313937,155.926645940959
"127","HP01_","UVA","5-17 years",118.050321023876,104.736996644567,127.441685601648
"128","HP01_","UVA","18-49 years",115.507072387597,91.767063392662,135.626380893391
"129","HP01_","UVA","50-64 years",154.877361786352,120.987516913199,184.229405892929
"130","HP01_","UVA","65+ years",70.4111366572492,52.2383102839208,86.7603263203819
"131","HP01_","UVA","0-4 years",128.348385536264,102.39282042636,150.20811157843
"132","HP01_","UVA","5-17 years",120.89574326047,108.000815650353,129.876906954012
"133","HP01_","UVA","18-49 years",143.416973784008,115.937222351317,166.125982223207
"134","HP01_","UVA","50-64 years",210.098456515529,167.713443669318,245.726461294434
"135","HP01_","UVA","65+ years",108.744631050062,82.7326408947307,131.988403156192
"136","HP01_","UVA","0-4 years",126.600509944072,101.788691008563,147.557049521168
"137","HP01_","UVA","5-17 years",122.992271927226,110.843721935499,131.443920226655
"138","HP01_","UVA","18-49 years",145.087556758479,118.40052949231,167.144010983074
"139","HP01_","UVA","50-64 years",209.40535404552,168.590725994728,243.731199681882
"140","HP01_","UVA","65+ years",103.35048145213,79.2591963666591,124.921942874801
"141","HP01_","UVA","0-4 years",128.354099995315,102.024865965376,150.474088935676
"142","HP01_","UVA","5-17 years",119.219273901041,106.026091727942,128.456067392417
"143","HP01_","UVA","18-49 years",149.026637312199,121.008897589323,171.941100536551
"144","HP01_","UVA","50-64 years",212.727738227852,170.008975929143,248.352157123095
"145","HP01_","UVA","65+ years",97.4202396831246,73.6845046518055,118.529346444363
"146","HP01_","UVA","0-4 years",128.609698036578,101.470884336664,151.363145839339
"147","HP01_","UVA","5-17 years",116.619764003362,102.8530177343,126.322278696522
"148","HP01_","UVA","18-49 years",143.652912944801,115.711727746813,166.590605519117
"149","HP01_","UVA","50-64 years",207.693482999029,164.775765989984,243.500689092366
"150","HP01_","UVA","65+ years",105.379473139752,78.8730445126687,128.776730020508
"151","HP01_","UVA","0-4 years",128.756556510844,103.088829455569,150.456490534217
"152","HP01_","UVA","5-17 years",122.174831699137,109.8283614975,130.789730091601
"153","HP01_","UVA","18-49 years",130.635549372444,105.086606801505,152.106626319709
"154","HP01_","UVA","50-64 years",175.591536424459,138.993879125272,207.024619978257
"155","HP01_","UVA","65+ years",92.8359496076765,70.2920666580442,113.239598776838
"156","HP01_","UVA","0-4 years",130.940971470353,104.663017736819,153.127397842447
"157","HP01_","UVA","5-17 years",121.292552774005,108.469129366112,130.239108792838
"158","HP01_","UVA","18-49 years",126.429438682883,101.177437727688,147.712235643707
"159","HP01_","UVA","50-64 years",174.516861984744,137.490077886041,206.359875728858
"160","HP01_","UVA","65+ years",98.7359995778094,74.672539076618,120.447130335354
"161","HP01_","UVA","0-4 years",95.1829130995209,69.2074865254005,117.48921305677
"162","HP01_","UVA","5-17 years",104.753275289118,86.7718427874352,117.584410961167
"163","HP01_","UVA","18-49 years",98.7663918164284,72.9864855460739,120.751897799839
"164","HP01_","UVA","50-64 years",138.494596510764,100.926164281288,171.065982088212
"165","HP01_","UVA","65+ years",64.3377045175451,44.7445772731538,82.2720162701796
"166","HP01_","UVA","0-4 years",143.189406935644,115.722924345226,166.070393410315
"167","HP01_","UVA","5-17 years",124.507628981899,112.15057408397,132.966879201632
"168","HP01_","UVA","18-49 years",150.028317797039,121.686150782579,173.332997431999
"169","HP01_","UVA","50-64 years",230.974376538547,185.667292299572,268.692469004446
"170","HP01_","UVA","65+ years",139.89784923199,107.356444079339,168.761734933575
"171","HP01_","UVA","0-4 years",123.227943107801,97.8397194219648,144.869509728663
"172","HP01_","UVA","5-17 years",124.350646440882,111.953692266469,132.857503010518
"173","HP01_","UVA","18-49 years",134.584935625623,107.006192326484,157.793170159683
"174","HP01_","UVA","50-64 years",205.309058164432,161.764350170033,242.394131335354
"175","HP01_","UVA","65+ years",115.313169262153,86.8508198988505,141.059391672676
"176","HP01_","UVA","0-4 years",67.1724371782495,52.4768921073055,80.0432992750947
"177","HP01_","UVA","5-17 years",119.707832311506,107.011363517846,128.658437224241
"178","HP01_","UVA","18-49 years",123.92431274501,99.4074629732398,144.63879609765
"179","HP01_","UVA","50-64 years",170.740222500758,134.963705311956,201.532216880107
"180","HP01_","UVA","65+ years",74.794484462748,56.4252273709069,91.5151309650664
"181","HP01_","UVA","0-4 years",132.234166589475,106.466125277563,153.959521949786
"182","HP01_","UVA","5-17 years",123.468823617455,111.617804784903,131.7107225574
"183","HP01_","UVA","18-49 years",154.106087377645,126.177265990095,177.054588461882
"184","HP01_","UVA","50-64 years",223.943202435065,180.819650406729,260.044372475747
"185","HP01_","UVA","65+ years",103.409586445748,79.0154796982786,125.24295196957
"186","HP01_","UVA","0-4 years",109.442113992086,86.9223992191541,128.718129371775
"187","HP01_","UVA","5-17 years",122.162671163455,109.878591221323,130.747902828633
"188","HP01_","UVA","18-49 years",128.979279928342,104.509950701822,149.481315953467
"189","HP01_","UVA","50-64 years",176.33321463293,140.76191127415,206.759611603957
"190","HP01_","UVA","65+ years",94.9737494078816,72.6718655296725,115.028206190372
"191","HP01_","UVA","0-4 years",122.542062229699,97.3292474520561,143.948245000532
"192","HP01_","UVA","5-17 years",120.728875891145,108.120586849125,129.564369396005
"193","HP01_","UVA","18-49 years",142.533542762258,115.414102159276,165.0218838346
"194","HP01_","UVA","50-64 years",200.782275991371,160.237325081909,235.104803607083
"195","HP01_","UVA","65+ years",96.9698717324624,73.5452435877697,118.011132455183
"196","HP01_","UVA","0-4 years",96.3984263520443,69.8950453515999,119.480863881102
"197","HP01_","UVA","5-17 years",95.7911410562446,77.9904769327864,108.945996852319
"198","HP01_","UVA","18-49 years",84.3764067956041,61.2692958786182,104.421485319397
"199","HP01_","UVA","50-64 years",108.891832433284,77.4104778112102,136.775995155802
"200","HP01_","UVA","65+ years",51.3230198587897,34.6119476465913,66.8901686517721
"201","HP01_","UVA","0-4 years",137.055500113851,110.286890813442,159.263310095399
"202","HP01_","UVA","5-17 years",118.011386692097,105.073502979704,127.152540738808
"203","HP01_","UVA","18-49 years",154.116169046071,126.167162154591,176.904592771723
"204","HP01_","UVA","50-64 years",223.877515472838,180.26782756582,260.103519451431
"205","HP01_","UVA","65+ years",110.526596652097,83.9044935761829,134.191392048177
"206","HP01_","UVA","0-4 years",127.112269658837,100.307575270321,149.77500817487
"207","HP01_","UVA","5-17 years",118.292593462686,104.442403273438,127.987455279244
"208","HP01_","UVA","18-49 years",111.471562269413,87.8263310069114,131.579202038738
"209","HP01_","UVA","50-64 years",152.58497581999,118.428444078708,182.202730353025
"210","HP01_","UVA","65+ years",80.6680175904472,60.1613992220184,99.3003014865272
"211","HP01_","UVA","0-4 years",109.533602022646,83.3285828776735,131.955541977161
"212","HP01_","UVA","5-17 years",114.874799001109,99.2993823099601,125.724921243016
"213","HP01_","UVA","18-49 years",120.281056417444,92.5749781174816,143.585870908557
"214","HP01_","UVA","50-64 years",179.838519179986,136.719046054567,216.634505971834
"215","HP01_","UVA","65+ years",93.8337897543807,68.0545820816481,117.168074974576
"216","HP01_","UVA","0-4 years",126.8759767679,100.025300887248,149.561507396752
"217","HP01_","UVA","5-17 years",120.541169087055,106.791810775515,130.04064588534
"218","HP01_","UVA","18-49 years",128.409496559855,101.660256124407,150.784176183826
"219","HP01_","UVA","50-64 years",198.358980461344,155.653569895041,234.490402778577
"220","HP01_","UVA","65+ years",111.327327350368,83.6285787055402,136.183416779679
"221","HP01_","UVA","0-4 years",110.920278404324,86.4575107427127,132.057793185974
"222","HP01_","UVA","5-17 years",115.210731938064,101.301826664078,125.123626123707
"223","HP01_","UVA","18-49 years",105.742593302889,82.6871225651405,125.596280055242
"224","HP01_","UVA","50-64 years",145.180176274128,111.623646555693,174.608712714716
"225","HP01_","UVA","65+ years",72.1177225947652,53.0798646120958,89.6234003486493
"226","HP01_","UVA","0-4 years",125.909114529573,99.9026521318955,148.006944236548
"227","HP01_","UVA","5-17 years",122.222006540807,109.185804318013,131.234946162217
"228","HP01_","UVA","18-49 years",122.46377728013,96.1932535227761,144.852324584735
"229","HP01_","UVA","50-64 years",186.402592273231,145.176791038484,221.917879907551
"230","HP01_","UVA","65+ years",101.664086415351,75.816410995409,125.219172930939
"231","HP01_","UVA","0-4 years",133.387521449008,107.643313594183,155.073022967573
"232","HP01_","UVA","5-17 years",123.785055286669,111.675660746647,132.169274217186
"233","HP01_","UVA","18-49 years",140.224898615888,113.839437551918,162.178315316216
"234","HP01_","UVA","50-64 years",197.58928165738,158.155949794246,231.045310608837
"235","HP01_","UVA","65+ years",99.0224060913498,75.5974838945112,120.12474940905
"236","HP01_","UVA","0-4 years",108.028892309025,81.1661657169259,130.455599332935
"237","HP01_","UVA","5-17 years",108.570723916276,93.4311015020105,119.524891793773
"238","HP01_","UVA","18-49 years",136.923949819682,107.798247312658,160.914665252844
"239","HP01_","UVA","50-64 years",191.351043036646,147.289495700288,228.409828117121
"240","HP01_","UVA","65+ years",88.5005098843027,63.0006099610457,111.255584266716
"241","HP01_","UVA","0-4 years",122.481641538696,97.7794965418282,143.473957989774
"242","HP01_","UVA","5-17 years",121.566888855088,108.991918827246,130.334734103117
"243","HP01_","UVA","18-49 years",137.251117287629,110.917257002609,159.186182121813
"244","HP01_","UVA","50-64 years",194.742639190471,155.129078603725,228.373409567281
"245","HP01_","UVA","65+ years",94.09241985103,71.5131280719787,114.448088559722
"246","HP01_","UVA","0-4 years",129.932402062546,102.849869019501,152.683106749059
"247","HP01_","UVA","5-17 years",117.383005174759,103.649968142678,127.039867484154
"248","HP01_","UVA","18-49 years",132.640456447011,105.632022039881,155.165033269377
"249","HP01_","UVA","50-64 years",185.797341521982,145.664452545321,219.905459000567
"250","HP01_","UVA","65+ years",101.70751739894,76.1635657989666,124.658156932977
"251","HP01_","UVA","0-4 years",88.1249646969313,68.8888887648998,104.922850697439
"252","HP01_","UVA","5-17 years",119.233952497937,106.286610082333,128.366130382938
"253","HP01_","UVA","18-49 years",102.94754876006,81.0638680081829,121.903714787108
"254","HP01_","UVA","50-64 years",140.654731666767,109.356478328101,168.178645571419
"255","HP01_","UVA","65+ years",64.4207791400805,47.9506481136328,79.6040483628713
"256","HP01_","UVA","0-4 years",107.764369152965,84.8359407681045,127.487960479813
"257","HP01_","UVA","5-17 years",121.76455132739,108.748540971135,130.799530422711
"258","HP01_","UVA","18-49 years",120.880238344864,95.7261825829046,142.263513902236
"259","HP01_","UVA","50-64 years",178.314112886454,139.621215371589,211.656349646084
"260","HP01_","UVA","65+ years",85.5316887100167,64.0732493547215,105.113347742959
"261","HP01_","UVA","0-4 years",109.738982391347,85.1817227148704,130.930126461703
"262","HP01_","UVA","5-17 years",119.771265882034,105.902620368284,129.38692231305
"263","HP01_","UVA","18-49 years",119.100558512084,92.7966224901859,141.493211953948
"264","HP01_","UVA","50-64 years",179.624193846565,138.493291033476,215.111329303732
"265","HP01_","UVA","65+ years",93.9853605760643,69.4041924813512,116.424749265444
"266","HP01_","UVA","0-4 years",128.754109237526,102.361976556088,151.008833084051
"267","HP01_","UVA","5-17 years",120.896652804604,107.75141229945,130.034599443343
"268","HP01_","UVA","18-49 years",131.112049655589,105.060425544787,152.874517217059
"269","HP01_","UVA","50-64 years",181.471028078774,143.273640666817,214.045346698866
"270","HP01_","UVA","65+ years",94.0831716981721,71.0367778793894,114.843846204807
"271","HP01_","UVA","0-4 years",106.473836739108,81.100122059289,128.305237050322
"272","HP01_","UVA","5-17 years",104.396913299623,89.3805402401622,115.398915974211
"273","HP01_","UVA","18-49 years",123.831242782468,96.8842307103939,146.346268711064
"274","HP01_","UVA","50-64 years",171.400555743375,131.282832109664,205.700851675339
"275","HP01_","UVA","65+ years",80.0320392718478,57.0939829578003,100.72874809051
"276","HP01_","UVA","0-4 years",131.908755653239,105.600399642872,154.109180286519
"277","HP01_","UVA","5-17 years",121.972533826215,109.25623735986,130.806990621189
"278","HP01_","UVA","18-49 years",132.309459809812,106.314787346925,154.083043449871
"279","HP01_","UVA","50-64 years",183.660801631568,145.326270652166,216.416767394139
"280","HP01_","UVA","65+ years",96.6121018991466,73.1140628235789,117.801049544462
"281","HP01_","UVA","0-4 years",146.626141790417,119.999136395427,168.862062930937
"282","HP01_","UVA","5-17 years",126.27816521689,114.998832672402,134.045914841115
"283","HP01_","UVA","18-49 years",155.306526114157,128.356009764278,177.449870875244
"284","HP01_","UVA","50-64 years",230.822161372278,188.494687282385,266.167161607189
"285","HP01_","UVA","65+ years",134.901399865437,105.165465025748,161.301089982359
"286","HP01_","UVA","0-4 years",147.69803383004,122.798494930289,168.656123221054
"287","HP01_","UVA","5-17 years",130.288210214435,120.685623554649,136.890544039889
"288","HP01_","UVA","18-49 years",146.629210252835,121.88394650329,167.352191206305
"289","HP01_","UVA","50-64 years",217.291909627967,178.352429849048,250.382015120883
"290","HP01_","UVA","65+ years",120.601568019759,94.6910480819026,143.906043367991
"291","HP01_","UVA","0-4 years",106.967305554238,78.5736284862245,130.692512691043
"292","HP01_","UVA","5-17 years",104.814479410267,86.4256784622786,117.788926523855
"293","HP01_","UVA","18-49 years",106.102494777439,77.9464640676293,129.841515776727
"294","HP01_","UVA","50-64 years",149.870673611984,108.063894077527,185.763036227823
"295","HP01_","UVA","65+ years",76.9400500102786,52.6461307443608,98.8813628548469
"296","HP01_","UVA","0-4 years",139.061469255524,111.797377123392,161.810959915857
"297","HP01_","UVA","5-17 years",122.4503836188,109.625429140192,131.301852365891
"298","HP01_","UVA","18-49 years",143.139963635655,115.689480444307,165.797091299442
"299","HP01_","UVA","50-64 years",213.514229698661,170.744116244085,249.315482568235
"300","HP01_","UVA","65+ years",118.217928467168,89.9860783231112,143.294490755026
"301","HP01_","UVA","0-4 years",119.609926689365,94.0379232255741,141.483723882123
"302","HP01_","UVA","5-17 years",118.602325264849,104.96476891988,128.165466156413
"303","HP01_","UVA","18-49 years",109.455721092446,85.5114348723077,130.032230714836
"304","HP01_","UVA","50-64 years",156.894655411515,121.12254059317,188.065854717033
"305","HP01_","UVA","65+ years",77.1081791284187,57.0683493887786,95.5173466175103
"306","HP01_","UVA","0-4 years",112.040253458505,85.2043289203128,134.678922706128
"307","HP01_","UVA","5-17 years",111.602161924763,95.7935951594452,122.751884145838
"308","HP01_","UVA","18-49 years",114.575827361355,88.1069697738934,136.837516288103
"309","HP01_","UVA","50-64 years",150.493929345806,113.541918093343,182.25007063295
"310","HP01_","UVA","65+ years",74.8852009498859,53.8002266243814,93.9202461430038
"311","HP01_","UVA","0-4 years",134.252379037597,107.430761252422,156.645078900325
"312","HP01_","UVA","5-17 years",119.688350363772,106.455217797605,128.913861480293
"313","HP01_","UVA","18-49 years",145.809366941497,117.712380990859,168.880993662297
"314","HP01_","UVA","50-64 years",206.587634703412,164.177698933507,242.135762077481
"315","HP01_","UVA","65+ years",89.5992421218897,67.5164526349139,109.399898777246
"316","HP01_","UVA","0-4 years",84.5622652790995,62.2079351328204,103.577759883357
"317","HP01_","UVA","5-17 years",106.451471575805,89.6471145160219,118.461831034518
"318","HP01_","UVA","18-49 years",99.7142574373061,74.9221082041615,120.763839690315
"319","HP01_","UVA","50-64 years",136.721972781317,101.182448659259,167.311075943996
"320","HP01_","UVA","65+ years",65.6230570785327,46.2090491325652,83.1764402065952
"321","HP01_","UVA","0-4 years",120.338474917822,91.802408978493,144.312372522931
"322","HP01_","UVA","5-17 years",116.541264969303,100.950313052801,127.224260621219
"323","HP01_","UVA","18-49 years",125.942805640965,93.1152743402825,153.743097863732
"324","HP01_","UVA","50-64 years",178.029773749988,129.680131467347,219.871044013926
"325","HP01_","UVA","65+ years",127.015985389199,89.1896388625972,161.506690173703
"326","HP01_","IMP","0-4 years",605.244786991732,557.620208487033,662.907475836486
"327","HP01_","IMP","5-17 years",333.097494523684,320.160555840595,342.53852004097
"328","HP01_","IMP","18-49 years",353.443805243573,326.208924402305,380.247413775123
"329","HP01_","IMP","50-64 years",516.863443922526,465.270594974641,559.086557861671
"330","HP01_","IMP","65+ years",960.766116524395,871.141728907275,1115.9323319367
"331","HP01_","COL2","0-4 years",229.496094893516,220.548588272718,237.47506865883
"332","HP01_","COL2","5-17 years",113.539228456991,110.892425990712,115.721292268813
"333","HP01_","COL2","18-49 years",176.463823874001,169.558415266637,182.845998046818
"334","HP01_","COL2","50-64 years",174.151229180269,161.625697584368,186.194250006327
"335","HP01_","COL2","65+ years",592.892641909149,546.149672770022,640.966194518861
