Location,Agegroup,Bin_cml,Cml,Bin,PeakMagnitude,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52
US National,Overall,[0-0.02),0.266530691530692,[0-0.01),0,1,1,1,1,1,1,1,1,1,1,1,1,0.943434343434343,0.0727272727272727,0,0,0,0,0,0,0,0,0.0141414141414141,0.393939393939394,0.931313131313131,0.994949494949495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
US National,Overall,[0.02-0.04),0.00736208236208236,[0.01-0.02),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565656565656566,0.457575757575758,0.00202020202020202,0,0,0,0,0,0,0.00101010101010101,0.0838383838383838,0.382828282828283,0.0525252525252525,0.00505050505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.04-0.06),0.00672105672105672,[0.02-0.03),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314141414141414,0.0202020202020202,0,0,0,0,0,0,0.00202020202020202,0.186868686868687,0.128282828282828,0.00909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.06-0.08),0.00483682983682984,[0.03-0.04),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0545454545454545,0,0,0,0,0,0,0.0101010101010101,0.164646464646465,0.0484848484848485,0.00303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.08-0.1),0.00244755244755245,[0.04-0.05),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353535353535354,0.0727272727272727,0,0,0,0,0,0,0.0111111111111111,0.160606060606061,0.0242424242424242,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.1-0.12),0.00167055167055167,[0.05-0.06),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141414141414141,0.096969696969697,0,0,0,0,0,0,0.0232323232323232,0.105050505050505,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.12-0.14),0.00161227661227661,[0.06-0.07),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505050505050505,0.13030303030303,0.00202020202020202,0,0,0,0,0,0.0292929292929293,0.0666666666666667,0.00101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.14-0.16),0.00153457653457653,[0.07-0.08),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101010101010101,0.103030303030303,0.00404040404040404,0,0,0,0,0,0.0353535353535354,0.0535353535353535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.16-0.18),0.00186480186480186,[0.08-0.09),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096969696969697,0.00505050505050505,0,0,0,0,0.00101010101010101,0.0494949494949495,0.0424242424242424,0.00808080808080808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.18-0.2),0.00153457653457653,[0.09-0.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.00101010101010101,0,0,0,0,0.00101010101010101,0.0676767676767677,0.0292929292929293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.2-0.22),0.00147630147630148,[0.1-0.11),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737373737373737,0.00303030303030303,0,0,0,0,0,0.0565656565656566,0.0232323232323232,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.22-0.24),0.00153457653457653,[0.11-0.12),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0.00707070707070707,0,0,0,0,0.00101010101010101,0.0545454545454545,0.0101010101010101,0.00101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.24-0.26),0.00145687645687646,[0.12-0.13),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404040404040404,0.00707070707070707,0,0,0,0,0.00505050505050505,0.0575757575757576,0.00808080808080808,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.26-0.28),0.00134032634032634,[0.13-0.14),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393939393939394,0.00909090909090909,0,0,0,0,0.00202020202020202,0.0404040404040404,0.0171717171717172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.28-0.3),0.00104895104895105,[0.14-0.15),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323232323232323,0.0141414141414141,0,0,0,0,0.00303030303030303,0.0595959595959596,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.3-0.32),0.000757575757575758,[0.15-0.16),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161616161616162,0.0141414141414141,0,0,0,0,0,0.0444444444444444,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.32-0.34),0.0012043512043512,[0.16-0.17),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141414141414141,0.0151515151515152,0,0,0,0,0.00303030303030303,0.0434343434343434,0.00808080808080808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.34-0.36),0.00067987567987568,[0.17-0.18),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0.0131313131313131,0,0,0,0,0.00404040404040404,0.0404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.36-0.38),0.000718725718725719,[0.18-0.19),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707070707070707,0.0212121212121212,0,0,0,0,0.00505050505050505,0.0444444444444444,0.00101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.38-0.4),0.000757575757575758,[0.19-0.2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707070707070707,0.0242424242424242,0,0,0,0,0.00505050505050505,0.0353535353535354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.4-0.42),0.000563325563325563,[0.2-0.21),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00606060606060606,0.0202020202020202,0,0,0,0,0.00404040404040404,0.0262626262626263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.42-0.44),0.000485625485625486,[0.21-0.22),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303030303030303,0.0252525252525253,0,0,0,0,0.00505050505050505,0.0191919191919192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.44-0.46),0.000427350427350427,[0.22-0.23),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505050505050505,0.0171717171717172,0,0,0,0,0.0131313131313131,0.0212121212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.46-0.48),0.000388500388500389,[0.23-0.24),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505050505050505,0.0171717171717172,0,0,0,0,0.00404040404040404,0.0242424242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.48-0.5),0.000407925407925408,[0.24-0.25),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505050505050505,0.0282828282828283,0,0,0,0,0.0121212121212121,0.00505050505050505,0.00505050505050505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.5-0.52),0.00066045066045066,[0.25-0.26),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282828282828283,0.00202020202020202,0,0,0,0.00606060606060606,0.0242424242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.52-0.54),0.000485625485625486,[0.26-0.27),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272727272727273,0.00303030303030303,0,0,0,0.0111111111111111,0.0202020202020202,0.00303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.54-0.56),0.000310800310800311,[0.27-0.28),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313131313131313,0,0,0,0,0.0121212121212121,0.0111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.56-0.58),0.00033022533022533,[0.28-0.29),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101010101010101,0.0272727272727273,0.00101010101010101,0,0,0,0.0151515151515152,0.0161616161616162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.58-0.6),0.000641025641025641,[0.29-0.3),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101010101010101,0.0181818181818182,0.00101010101010101,0,0,0,0.00909090909090909,0.0101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.6-0.62),0.000543900543900544,[0.3-0.31),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303030303030303,0.00202020202020202,0,0,0,0.0191919191919192,0.0101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.62-0.64),0.000388500388500389,[0.31-0.32),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212121212121212,0.00101010101010101,0,0,0,0.0171717171717172,0.0202020202020202,0.00101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.64-0.66),0.000252525252525253,[0.32-0.33),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161616161616162,0,0,0,0,0.0232323232323232,0.00505050505050505,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.66-0.68),0.000407925407925408,[0.33-0.34),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232323232323232,0.00202020202020202,0,0,0.00101010101010101,0.0181818181818182,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.68-0.7),0.000582750582750583,[0.34-0.35),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313131313131313,0.00101010101010101,0,0,0,0.0323232323232323,0.00505050505050505,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.7-0.72),0.000757575757575758,[0.35-0.36),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212121212121212,0,0,0,0,0.0181818181818182,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.72-0.74),0.000446775446775447,[0.36-0.37),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272727272727273,0,0,0,0,0.0151515151515152,0.00303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.74-0.76),0.00033022533022533,[0.37-0.38),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262626262626263,0,0,0,0,0.0111111111111111,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.76-0.78),0.00034965034965035,[0.38-0.39),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232323232323232,0,0,0,0.00101010101010101,0.0161616161616162,0.00202020202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.78-0.8),0.000388500388500389,[0.39-0.4),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202020202020202,0.00101010101010101,0,0,0,0.0272727272727273,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.8-0.82),0.000388500388500389,[0.4-0.41),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252525252525253,0,0,0,0,0.0151515151515152,0.00101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.82-0.84),0.000446775446775447,[0.41-0.42),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191919191919192,0.00303030303030303,0,0,0,0.0121212121212121,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.84-0.86),0.000310800310800311,[0.42-0.43),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0.00101010101010101,0,0,0.00101010101010101,0.0232323232323232,0.00303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.86-0.88),0.000543900543900544,[0.43-0.44),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0,0.0232323232323232,0.00303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.88-0.9),0.00034965034965035,[0.44-0.45),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161616161616162,0.00707070707070707,0,0,0,0.0191919191919192,0.00707070707070707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.9-0.92),0.000641025641025641,[0.45-0.46),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0,0,0,0.00101010101010101,0.0202020202020202,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.92-0.94),0.000466200466200466,[0.46-0.47),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0.00101010101010101,0,0,0,0.0171717171717172,0.00404040404040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.94-0.96),0.000485625485625486,[0.47-0.48),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0.00505050505050505,0,0,0.00101010101010101,0.0252525252525253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.96-0.98),0.000407925407925408,[0.48-0.49),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0,0,0,0.00202020202020202,0.00707070707070707,0.00101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
