Location,Agegroup,Bin_cml,Cml,Bin,PeakMagnitude,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18,Week19,Week20,Week21,Week22,Week23,Week24,Week25,Week26,Week27,Week28,Week29,Week30,Week31,Week32,Week33,Week34,Week35,Week36,Week37,Week38,Week39,Week40,Week41,Week42,Week43,Week44,Week45,Week46,Week47,Week48,Week49,Week50,Week51,Week52
US National,Overall,[0-0.2),0.333022533022533,[0-0.1),0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.938383838383838,0.0868686868686869,0,0,0,0,0,0,0,0,0,0.00202020202020202,0.0535353535353535,0.635353535353535,0.978787878787879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
US National,Overall,[0.2-0.4),0.0124320124320124,[0.1-0.2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545454545454545,0.527272727272727,0.0383838383838384,0,0,0,0,0,0,0,0,0.0363636363636364,0.484848484848485,0.332323232323232,0.0212121212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.4-0.6),0.00806138306138306,[0.2-0.3),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707070707070707,0.248484848484848,0.162626262626263,0.00606060606060606,0,0,0,0,0,0,0.00404040404040404,0.165656565656566,0.325252525252525,0.0232323232323232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.6-0.8),0.006002331002331,[0.3-0.4),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656565656565657,0.252525252525253,0.0161616161616162,0,0,0,0,0,0,0.0191919191919192,0.281818181818182,0.1,0.00909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[0.8-1),0.00495337995337995,[0.4-0.5),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434343434343434,0.201010101010101,0.0585858585858586,0,0,0,0,0,0.00101010101010101,0.0595959595959596,0.232323232323232,0.0212121212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1-1.2),0.00417637917637918,[0.5-0.6),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00909090909090909,0.134343434343434,0.0767676767676768,0.00505050505050505,0,0,0,0,0.00202020202020202,0.106060606060606,0.131313131313131,0.00707070707070707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1.2-1.4),0.00332167832167832,[0.6-0.7),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111111111111111,0.0757575757575758,0.123232323232323,0.00606060606060606,0,0,0,0,0.00909090909090909,0.131313131313131,0.0888888888888889,0.00808080808080808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1.4-1.6),0.00388500388500389,[0.7-0.8),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404040404040404,0.0393939393939394,0.128282828282828,0.00909090909090909,0,0,0,0,0.0171717171717172,0.172727272727273,0.0292929292929293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1.6-1.8),0.00277777777777778,[0.8-0.9),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404040404040404,0.0242424242424242,0.118181818181818,0.0232323232323232,0,0,0,0,0.0373737373737374,0.151515151515152,0.0161616161616162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US National,Overall,[1.8-2),0.0027972027972028,[0.9-1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393939393939394,0.1,0.0373737373737374,0,0,0,0.00101010101010101,0.0333333333333333,0.122222222222222,0.00606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
